time_MS,frame,ID,top_left,top_right,bottom_right,bottom_left
0.0,1.0,20,"(1529.0, 962.0)","(1533.0, 931.0)","(1570.0, 932.0)","(1566.0, 963.0)"
0.0,1.0,16,"(1848.0, 760.0)","(1818.0, 757.0)","(1825.0, 721.0)","(1856.0, 725.0)"
0.0,1.0,14,"(2183.0, 748.0)","(2171.0, 719.0)","(2188.0, 697.0)","(2200.0, 723.0)"
0.0,1.0,18,"(1510.0, 201.0)","(1499.0, 167.0)","(1535.0, 163.0)","(1544.0, 197.0)"
0.0,1.0,17,"(361.0, 731.0)","(372.0, 715.0)","(382.0, 738.0)","(372.0, 753.0)"
0.0,1.0,11,"(531.0, 540.0)","(506.0, 548.0)","(504.0, 522.0)","(528.0, 515.0)"
40.0,2.0,20,"(1529.0, 961.0)","(1533.0, 931.0)","(1571.0, 931.0)","(1566.0, 962.0)"
40.0,2.0,16,"(1847.0, 760.0)","(1816.0, 757.0)","(1824.0, 721.0)","(1855.0, 725.0)"
40.0,2.0,18,"(1510.0, 201.0)","(1497.0, 167.0)","(1535.0, 163.0)","(1544.0, 197.0)"
40.0,2.0,17,"(361.0, 731.0)","(372.0, 715.0)","(382.0, 738.0)","(372.0, 753.0)"
40.0,2.0,14,"(2183.0, 746.0)","(2171.0, 719.0)","(2188.0, 697.0)","(2200.0, 723.0)"
40.0,2.0,11,"(531.0, 540.0)","(506.0, 548.0)","(504.0, 523.0)","(528.0, 515.0)"
80.0,3.0,20,"(1529.0, 961.0)","(1533.0, 931.0)","(1571.0, 931.0)","(1566.0, 962.0)"
80.0,3.0,16,"(1843.0, 758.0)","(1811.0, 757.0)","(1818.0, 721.0)","(1849.0, 723.0)"
80.0,3.0,11,"(531.0, 540.0)","(507.0, 549.0)","(503.0, 523.0)","(528.0, 513.0)"
80.0,3.0,18,"(1510.0, 201.0)","(1497.0, 167.0)","(1535.0, 163.0)","(1544.0, 197.0)"
80.0,3.0,17,"(361.0, 731.0)","(372.0, 715.0)","(382.0, 738.0)","(371.0, 753.0)"
80.0,3.0,14,"(2183.0, 745.0)","(2171.0, 718.0)","(2188.0, 697.0)","(2200.0, 723.0)"
160.0,4.0,20,"(1529.0, 961.0)","(1533.0, 931.0)","(1571.0, 931.0)","(1566.0, 962.0)"
160.0,4.0,16,"(1841.0, 758.0)","(1810.0, 757.0)","(1815.0, 720.0)","(1847.0, 722.0)"
160.0,4.0,18,"(1510.0, 201.0)","(1497.0, 167.0)","(1535.0, 163.0)","(1544.0, 197.0)"
160.0,4.0,17,"(361.0, 731.0)","(372.0, 715.0)","(382.0, 738.0)","(371.0, 753.0)"
160.0,4.0,14,"(2183.0, 746.0)","(2171.0, 718.0)","(2188.0, 697.0)","(2200.0, 723.0)"
160.0,4.0,11,"(531.0, 540.0)","(507.0, 549.0)","(503.0, 523.0)","(527.0, 515.0)"
200.0,5.0,20,"(1530.0, 962.0)","(1534.0, 931.0)","(1571.0, 931.0)","(1566.0, 962.0)"
200.0,5.0,16,"(1840.0, 758.0)","(1808.0, 757.0)","(1814.0, 721.0)","(1845.0, 722.0)"
200.0,5.0,18,"(1510.0, 201.0)","(1497.0, 167.0)","(1535.0, 163.0)","(1544.0, 197.0)"
200.0,5.0,17,"(361.0, 731.0)","(372.0, 715.0)","(382.0, 738.0)","(371.0, 753.0)"
200.0,5.0,14,"(2183.0, 745.0)","(2171.0, 718.0)","(2188.0, 697.0)","(2200.0, 723.0)"
200.0,5.0,11,"(531.0, 540.0)","(506.0, 549.0)","(503.0, 523.0)","(527.0, 515.0)"
240.0,6.0,20,"(1529.0, 962.0)","(1534.0, 931.0)","(1571.0, 932.0)","(1566.0, 963.0)"
240.0,6.0,16,"(1838.0, 758.0)","(1806.0, 757.0)","(1812.0, 721.0)","(1843.0, 722.0)"
240.0,6.0,17,"(361.0, 731.0)","(372.0, 715.0)","(382.0, 739.0)","(371.0, 753.0)"
240.0,6.0,18,"(1510.0, 201.0)","(1497.0, 167.0)","(1535.0, 163.0)","(1544.0, 197.0)"
240.0,6.0,14,"(2183.0, 745.0)","(2171.0, 718.0)","(2188.0, 696.0)","(2200.0, 723.0)"
240.0,6.0,11,"(531.0, 540.0)","(506.0, 549.0)","(503.0, 523.0)","(527.0, 515.0)"
280.0,7.0,20,"(1529.0, 961.0)","(1534.0, 930.0)","(1571.0, 932.0)","(1566.0, 963.0)"
280.0,7.0,16,"(1836.0, 758.0)","(1803.0, 760.0)","(1806.0, 724.0)","(1839.0, 722.0)"
280.0,7.0,17,"(361.0, 731.0)","(372.0, 715.0)","(382.0, 739.0)","(371.0, 753.0)"
280.0,7.0,18,"(1510.0, 201.0)","(1497.0, 167.0)","(1535.0, 163.0)","(1544.0, 197.0)"
280.0,7.0,14,"(2183.0, 746.0)","(2172.0, 718.0)","(2189.0, 697.0)","(2200.0, 724.0)"
280.0,7.0,11,"(531.0, 540.0)","(506.0, 549.0)","(503.0, 523.0)","(527.0, 515.0)"
360.0,8.0,20,"(1529.0, 961.0)","(1533.0, 930.0)","(1571.0, 931.0)","(1566.0, 962.0)"
360.0,8.0,16,"(1835.0, 759.0)","(1803.0, 762.0)","(1805.0, 725.0)","(1838.0, 723.0)"
360.0,8.0,17,"(361.0, 731.0)","(372.0, 715.0)","(382.0, 739.0)","(371.0, 753.0)"
360.0,8.0,18,"(1510.0, 201.0)","(1497.0, 167.0)","(1535.0, 163.0)","(1544.0, 197.0)"
360.0,8.0,14,"(2182.0, 746.0)","(2172.0, 718.0)","(2188.0, 698.0)","(2200.0, 725.0)"
360.0,8.0,11,"(531.0, 540.0)","(506.0, 549.0)","(503.0, 523.0)","(527.0, 515.0)"
400.0,9.0,20,"(1529.0, 961.0)","(1534.0, 929.0)","(1571.0, 931.0)","(1566.0, 962.0)"
400.0,9.0,16,"(1835.0, 760.0)","(1803.0, 762.0)","(1805.0, 726.0)","(1838.0, 724.0)"
400.0,9.0,17,"(361.0, 731.0)","(372.0, 715.0)","(382.0, 739.0)","(371.0, 753.0)"
400.0,9.0,18,"(1510.0, 201.0)","(1499.0, 167.0)","(1535.0, 163.0)","(1544.0, 197.0)"
400.0,9.0,14,"(2183.0, 746.0)","(2171.0, 719.0)","(2189.0, 698.0)","(2200.0, 725.0)"
400.0,9.0,11,"(531.0, 540.0)","(506.0, 549.0)","(503.0, 523.0)","(527.0, 515.0)"
440.0,10.0,20,"(1529.0, 961.0)","(1533.0, 929.0)","(1570.0, 930.0)","(1566.0, 962.0)"
440.0,10.0,16,"(1836.0, 761.0)","(1804.0, 764.0)","(1806.0, 727.0)","(1837.0, 725.0)"
440.0,10.0,17,"(361.0, 731.0)","(372.0, 715.0)","(382.0, 739.0)","(371.0, 753.0)"
440.0,10.0,18,"(1510.0, 201.0)","(1499.0, 167.0)","(1535.0, 163.0)","(1544.0, 197.0)"
440.0,10.0,14,"(2183.0, 746.0)","(2172.0, 718.0)","(2190.0, 698.0)","(2200.0, 727.0)"
440.0,10.0,11,"(531.0, 540.0)","(506.0, 549.0)","(503.0, 523.0)","(528.0, 515.0)"
440.0,10.0,12,"(1268.0, 525.0)","(1238.0, 520.0)","(1239.0, 490.0)","(1270.0, 492.0)"
480.0,11.0,20,"(1529.0, 961.0)","(1533.0, 929.0)","(1570.0, 930.0)","(1565.0, 962.0)"
480.0,11.0,16,"(1837.0, 763.0)","(1805.0, 766.0)","(1807.0, 729.0)","(1839.0, 727.0)"
480.0,11.0,17,"(362.0, 730.0)","(372.0, 715.0)","(382.0, 739.0)","(371.0, 753.0)"
480.0,11.0,18,"(1510.0, 201.0)","(1500.0, 167.0)","(1535.0, 163.0)","(1545.0, 197.0)"
480.0,11.0,14,"(2184.0, 747.0)","(2174.0, 717.0)","(2191.0, 699.0)","(2201.0, 728.0)"
480.0,11.0,11,"(531.0, 540.0)","(507.0, 549.0)","(503.0, 524.0)","(528.0, 515.0)"
560.0,12.0,20,"(1528.0, 960.0)","(1533.0, 929.0)","(1570.0, 929.0)","(1567.0, 961.0)"
560.0,12.0,16,"(1838.0, 765.0)","(1807.0, 768.0)","(1808.0, 731.0)","(1840.0, 728.0)"
560.0,12.0,17,"(362.0, 730.0)","(372.0, 715.0)","(382.0, 739.0)","(371.0, 753.0)"
560.0,12.0,14,"(2184.0, 748.0)","(2174.0, 718.0)","(2192.0, 697.0)","(2202.0, 728.0)"
560.0,12.0,18,"(1510.0, 201.0)","(1500.0, 167.0)","(1535.0, 163.0)","(1545.0, 197.0)"
560.0,12.0,11,"(531.0, 540.0)","(507.0, 549.0)","(503.0, 524.0)","(528.0, 515.0)"
600.0,13.0,20,"(1528.0, 960.0)","(1533.0, 929.0)","(1571.0, 929.0)","(1567.0, 961.0)"
600.0,13.0,16,"(1838.0, 766.0)","(1807.0, 769.0)","(1808.0, 733.0)","(1840.0, 730.0)"
600.0,13.0,17,"(362.0, 730.0)","(372.0, 715.0)","(382.0, 739.0)","(371.0, 753.0)"
600.0,13.0,18,"(1510.0, 201.0)","(1500.0, 167.0)","(1535.0, 163.0)","(1544.0, 197.0)"
600.0,13.0,14,"(2185.0, 747.0)","(2174.0, 718.0)","(2192.0, 699.0)","(2202.0, 728.0)"
600.0,13.0,11,"(531.0, 540.0)","(507.0, 549.0)","(503.0, 524.0)","(528.0, 514.0)"
640.0,14.0,20,"(1529.0, 961.0)","(1533.0, 929.0)","(1571.0, 929.0)","(1567.0, 961.0)"
640.0,14.0,16,"(1839.0, 767.0)","(1808.0, 770.0)","(1809.0, 734.0)","(1841.0, 731.0)"
640.0,14.0,17,"(362.0, 730.0)","(372.0, 715.0)","(382.0, 739.0)","(371.0, 753.0)"
640.0,14.0,18,"(1510.0, 202.0)","(1500.0, 167.0)","(1534.0, 163.0)","(1544.0, 197.0)"
640.0,14.0,14,"(2185.0, 747.0)","(2175.0, 718.0)","(2192.0, 699.0)","(2202.0, 728.0)"
680.0,15.0,20,"(1530.0, 961.0)","(1533.0, 930.0)","(1571.0, 930.0)","(1567.0, 962.0)"
680.0,15.0,16,"(1841.0, 769.0)","(1810.0, 772.0)","(1811.0, 736.0)","(1842.0, 733.0)"
680.0,15.0,17,"(361.0, 731.0)","(372.0, 715.0)","(382.0, 739.0)","(371.0, 753.0)"
680.0,15.0,18,"(1509.0, 203.0)","(1498.0, 168.0)","(1533.0, 164.0)","(1543.0, 198.0)"
680.0,15.0,14,"(2186.0, 747.0)","(2176.0, 717.0)","(2192.0, 699.0)","(2202.0, 729.0)"
680.0,15.0,11,"(532.0, 540.0)","(506.0, 548.0)","(504.0, 523.0)","(528.0, 514.0)"
759.0,16.0,20,"(1530.0, 961.0)","(1533.0, 930.0)","(1571.0, 930.0)","(1567.0, 961.0)"
759.0,16.0,16,"(1841.0, 769.0)","(1810.0, 772.0)","(1812.0, 736.0)","(1843.0, 733.0)"
759.0,16.0,17,"(361.0, 731.0)","(371.0, 716.0)","(382.0, 738.0)","(372.0, 753.0)"
759.0,16.0,14,"(2186.0, 748.0)","(2176.0, 717.0)","(2193.0, 699.0)","(2203.0, 726.0)"
759.0,16.0,11,"(533.0, 540.0)","(508.0, 550.0)","(504.0, 523.0)","(528.0, 513.0)"
759.0,16.0,18,"(1508.0, 203.0)","(1498.0, 169.0)","(1532.0, 164.0)","(1543.0, 198.0)"
800.0,17.0,20,"(1530.0, 961.0)","(1533.0, 929.0)","(1571.0, 929.0)","(1567.0, 961.0)"
800.0,17.0,16,"(1842.0, 770.0)","(1811.0, 773.0)","(1812.0, 737.0)","(1843.0, 734.0)"
800.0,17.0,14,"(2185.0, 750.0)","(2176.0, 719.0)","(2193.0, 699.0)","(2202.0, 729.0)"
