time_MS,frame,ID,top_left,top_right,bottom_right,bottom_left
0.0,1.0,4,"(1391.0, 915.0)","(1362.0, 912.0)","(1366.0, 886.0)","(1395.0, 890.0)"
0.0,1.0,15,"(1264.0, 606.0)","(1290.0, 620.0)","(1276.0, 642.0)","(1250.0, 629.0)"
0.0,1.0,2,"(627.0, 1060.0)","(619.0, 1031.0)","(641.0, 1026.0)","(647.0, 1054.0)"
0.0,1.0,10,"(492.0, 995.0)","(474.0, 974.0)","(486.0, 963.0)","(504.0, 985.0)"
0.0,1.0,5,"(672.0, 887.0)","(658.0, 863.0)","(677.0, 848.0)","(692.0, 872.0)"
0.0,1.0,7,"(308.0, 813.0)","(288.0, 803.0)","(293.0, 778.0)","(315.0, 788.0)"
0.0,1.0,8,"(640.0, 588.0)","(615.0, 601.0)","(603.0, 575.0)","(629.0, 564.0)"
79.0,2.0,4,"(1391.0, 915.0)","(1362.0, 912.0)","(1366.0, 886.0)","(1395.0, 889.0)"
79.0,2.0,15,"(1264.0, 606.0)","(1290.0, 619.0)","(1276.0, 641.0)","(1250.0, 629.0)"
79.0,2.0,2,"(627.0, 1060.0)","(619.0, 1031.0)","(641.0, 1026.0)","(647.0, 1054.0)"
79.0,2.0,10,"(492.0, 994.0)","(474.0, 973.0)","(487.0, 962.0)","(504.0, 985.0)"
79.0,2.0,5,"(673.0, 888.0)","(658.0, 863.0)","(677.0, 848.0)","(692.0, 872.0)"
79.0,2.0,6,"(458.0, 875.0)","(439.0, 859.0)","(445.0, 839.0)","(466.0, 857.0)"
79.0,2.0,7,"(308.0, 813.0)","(287.0, 802.0)","(293.0, 778.0)","(314.0, 788.0)"
79.0,2.0,8,"(640.0, 588.0)","(615.0, 601.0)","(603.0, 575.0)","(629.0, 564.0)"
119.0,3.0,4,"(1391.0, 915.0)","(1362.0, 912.0)","(1365.0, 886.0)","(1395.0, 889.0)"
119.0,3.0,15,"(1264.0, 606.0)","(1290.0, 619.0)","(1277.0, 641.0)","(1250.0, 628.0)"
119.0,3.0,2,"(626.0, 1059.0)","(619.0, 1031.0)","(641.0, 1026.0)","(647.0, 1053.0)"
119.0,3.0,10,"(492.0, 994.0)","(474.0, 973.0)","(485.0, 963.0)","(504.0, 985.0)"
