time_MS,frame,ID,top_left,top_right,bottom_right,bottom_left
0.0,1.0,18,"(249.0, 918.0)","(244.0, 894.0)","(265.0, 897.0)","(269.0, 922.0)"
0.0,1.0,20,"(630.0, 878.0)","(660.0, 870.0)","(669.0, 900.0)","(640.0, 908.0)"
0.0,1.0,19,"(151.0, 672.0)","(145.0, 647.0)","(158.0, 651.0)","(163.0, 676.0)"
0.0,1.0,17,"(1094.0, 639.0)","(1063.0, 639.0)","(1063.0, 609.0)","(1094.0, 608.0)"
0.0,1.0,12,"(1285.0, 424.0)","(1296.0, 388.0)","(1332.0, 399.0)","(1320.0, 435.0)"
0.0,1.0,13,"(662.0, 523.0)","(679.0, 499.0)","(701.0, 502.0)","(685.0, 527.0)"
40.0,2.0,20,"(631.0, 878.0)","(660.0, 869.0)","(670.0, 899.0)","(641.0, 908.0)"
40.0,2.0,19,"(151.0, 672.0)","(145.0, 647.0)","(159.0, 651.0)","(164.0, 676.0)"
40.0,2.0,17,"(1095.0, 638.0)","(1064.0, 640.0)","(1063.0, 609.0)","(1094.0, 609.0)"
40.0,2.0,13,"(662.0, 523.0)","(678.0, 499.0)","(700.0, 501.0)","(685.0, 527.0)"
40.0,2.0,12,"(1286.0, 424.0)","(1296.0, 388.0)","(1332.0, 398.0)","(1321.0, 435.0)"
40.0,2.0,18,"(248.0, 917.0)","(244.0, 894.0)","(265.0, 898.0)","(269.0, 922.0)"
80.0,3.0,20,"(631.0, 878.0)","(660.0, 869.0)","(670.0, 899.0)","(641.0, 908.0)"
80.0,3.0,19,"(151.0, 673.0)","(146.0, 648.0)","(159.0, 652.0)","(164.0, 678.0)"
80.0,3.0,17,"(1094.0, 639.0)","(1063.0, 640.0)","(1063.0, 609.0)","(1094.0, 609.0)"
80.0,3.0,12,"(1286.0, 424.0)","(1296.0, 388.0)","(1332.0, 398.0)","(1321.0, 435.0)"
80.0,3.0,18,"(248.0, 917.0)","(244.0, 893.0)","(264.0, 897.0)","(269.0, 922.0)"
80.0,3.0,13,"(663.0, 524.0)","(679.0, 499.0)","(701.0, 502.0)","(685.0, 527.0)"
160.0,4.0,20,"(631.0, 878.0)","(660.0, 870.0)","(669.0, 900.0)","(640.0, 908.0)"
160.0,4.0,19,"(151.0, 673.0)","(146.0, 647.0)","(159.0, 652.0)","(163.0, 677.0)"
160.0,4.0,17,"(1093.0, 640.0)","(1062.0, 640.0)","(1063.0, 610.0)","(1094.0, 611.0)"
160.0,4.0,12,"(1285.0, 424.0)","(1296.0, 388.0)","(1331.0, 398.0)","(1321.0, 434.0)"
160.0,4.0,18,"(248.0, 917.0)","(244.0, 893.0)","(264.0, 897.0)","(268.0, 922.0)"
160.0,4.0,13,"(663.0, 524.0)","(679.0, 499.0)","(701.0, 502.0)","(685.0, 527.0)"
200.0,5.0,18,"(248.0, 918.0)","(244.0, 893.0)","(264.0, 899.0)","(268.0, 922.0)"
200.0,5.0,20,"(631.0, 878.0)","(660.0, 870.0)","(670.0, 899.0)","(640.0, 908.0)"
200.0,5.0,19,"(150.0, 672.0)","(145.0, 646.0)","(159.0, 651.0)","(163.0, 676.0)"
200.0,5.0,17,"(1093.0, 641.0)","(1062.0, 640.0)","(1063.0, 610.0)","(1094.0, 611.0)"
200.0,5.0,12,"(1285.0, 424.0)","(1296.0, 388.0)","(1331.0, 398.0)","(1320.0, 434.0)"
200.0,5.0,13,"(663.0, 524.0)","(678.0, 499.0)","(700.0, 502.0)","(684.0, 527.0)"
240.0,6.0,20,"(630.0, 879.0)","(659.0, 870.0)","(669.0, 900.0)","(640.0, 909.0)"
240.0,6.0,19,"(150.0, 672.0)","(144.0, 647.0)","(158.0, 651.0)","(162.0, 676.0)"
240.0,6.0,17,"(1093.0, 641.0)","(1063.0, 640.0)","(1064.0, 610.0)","(1095.0, 611.0)"
240.0,6.0,12,"(1285.0, 424.0)","(1295.0, 387.0)","(1331.0, 397.0)","(1320.0, 434.0)"
240.0,6.0,18,"(248.0, 918.0)","(244.0, 894.0)","(264.0, 899.0)","(268.0, 923.0)"
240.0,6.0,13,"(662.0, 523.0)","(678.0, 499.0)","(699.0, 501.0)","(684.0, 527.0)"
280.0,7.0,20,"(630.0, 879.0)","(660.0, 870.0)","(670.0, 899.0)","(641.0, 909.0)"
280.0,7.0,17,"(1094.0, 639.0)","(1063.0, 639.0)","(1063.0, 610.0)","(1094.0, 610.0)"
280.0,7.0,13,"(662.0, 523.0)","(677.0, 499.0)","(699.0, 501.0)","(684.0, 527.0)"
280.0,7.0,12,"(1285.0, 424.0)","(1295.0, 386.0)","(1331.0, 397.0)","(1320.0, 433.0)"
360.0,8.0,20,"(630.0, 880.0)","(660.0, 870.0)","(669.0, 900.0)","(640.0, 909.0)"
360.0,8.0,19,"(150.0, 672.0)","(144.0, 647.0)","(156.0, 650.0)","(161.0, 675.0)"
360.0,8.0,17,"(1094.0, 639.0)","(1063.0, 639.0)","(1063.0, 610.0)","(1093.0, 609.0)"
360.0,8.0,13,"(662.0, 523.0)","(677.0, 499.0)","(699.0, 501.0)","(684.0, 527.0)"
