time_MS,frame,ID,top_left,top_right,bottom_right,bottom_left
0.0,1.0,20.0,"(1514.0, 474.0)","(1499.0, 447.0)","(1521.0, 434.0)","(1536.0, 460.0)"
41.0,2.0,20.0,"(1514.0, 474.0)","(1499.0, 447.0)","(1521.0, 434.0)","(1536.0, 459.0)"
81.0,3.0,20.0,"(1514.0, 473.0)","(1499.0, 448.0)","(1521.0, 434.0)","(1536.0, 459.0)"
121.0,4.0,20.0,"(1514.0, 473.0)","(1499.0, 448.0)","(1522.0, 434.0)","(1536.0, 460.0)"
200.0,5.0,20.0,"(1514.0, 473.0)","(1499.0, 448.0)","(1522.0, 434.0)","(1536.0, 460.0)"
241.0,6.0,20.0,"(1514.0, 473.0)","(1499.0, 447.0)","(1522.0, 434.0)","(1536.0, 460.0)"
281.0,7.0,20.0,"(1514.0, 473.0)","(1500.0, 446.0)","(1522.0, 434.0)","(1536.0, 460.0)"
321.0,8.0,20.0,"(1514.0, 472.0)","(1500.0, 446.0)","(1522.0, 433.0)","(1536.0, 460.0)"
400.0,9.0,20.0,"(1514.0, 472.0)","(1500.0, 446.0)","(1522.0, 433.0)","(1536.0, 460.0)"
441.0,10.0,20.0,"(1514.0, 472.0)","(1500.0, 446.0)","(1522.0, 433.0)","(1536.0, 460.0)"
481.0,11.0,20.0,"(1514.0, 472.0)","(1500.0, 446.0)","(1522.0, 433.0)","(1536.0, 460.0)"
521.0,12.0,20.0,"(1514.0, 472.0)","(1499.0, 446.0)","(1522.0, 433.0)","(1536.0, 459.0)"
600.0,13.0,20.0,"(1514.0, 472.0)","(1499.0, 447.0)","(1521.0, 433.0)","(1536.0, 459.0)"
641.0,14.0,20.0,"(1514.0, 472.0)","(1499.0, 447.0)","(1521.0, 433.0)","(1536.0, 459.0)"
681.0,15.0,20.0,"(1514.0, 472.0)","(1499.0, 447.0)","(1521.0, 433.0)","(1536.0, 459.0)"
721.0,16.0,20.0,"(1514.0, 473.0)","(1499.0, 447.0)","(1521.0, 433.0)","(1536.0, 459.0)"
800.0,17.0,20.0,"(1514.0, 473.0)","(1499.0, 448.0)","(1521.0, 433.0)","(1536.0, 459.0)"
841.0,18.0,20.0,"(1514.0, 473.0)","(1499.0, 448.0)","(1521.0, 434.0)","(1536.0, 460.0)"
881.0,19.0,20.0,"(1514.0, 473.0)","(1499.0, 448.0)","(1521.0, 434.0)","(1536.0, 460.0)"
921.0,20.0,20.0,"(1515.0, 474.0)","(1500.0, 448.0)","(1521.0, 434.0)","(1536.0, 460.0)"
1000.0,21.0,20.0,"(1515.0, 474.0)","(1500.0, 448.0)","(1521.0, 434.0)","(1537.0, 460.0)"
