time_MS,frame,ID,top_left,top_right,bottom_right,bottom_left
0.0,1.0,13,"(1513.0, 944.0)","(1526.0, 916.0)","(1562.0, 926.0)","(1548.0, 954.0)"
0.0,1.0,11,"(1913.0, 879.0)","(1912.0, 843.0)","(1943.0, 839.0)","(1945.0, 875.0)"
0.0,1.0,18,"(936.0, 670.0)","(958.0, 690.0)","(938.0, 710.0)","(916.0, 690.0)"
0.0,1.0,14,"(2126.0, 651.0)","(2150.0, 659.0)","(2144.0, 691.0)","(2119.0, 683.0)"
0.0,1.0,16,"(983.0, 500.0)","(969.0, 487.0)","(989.0, 467.0)","(1003.0, 480.0)"
0.0,1.0,20,"(1532.0, 468.0)","(1507.0, 470.0)","(1514.0, 448.0)","(1541.0, 446.0)"
0.0,1.0,15,"(1499.0, 216.0)","(1503.0, 179.0)","(1538.0, 185.0)","(1535.0, 221.0)"
0.0,1.0,17,"(375.0, 722.0)","(354.0, 723.0)","(353.0, 696.0)","(375.0, 694.0)"
40.0,2.0,13,"(1513.0, 944.0)","(1526.0, 916.0)","(1562.0, 926.0)","(1548.0, 954.0)"
40.0,2.0,11,"(1913.0, 879.0)","(1912.0, 843.0)","(1943.0, 839.0)","(1945.0, 875.0)"
40.0,2.0,18,"(936.0, 670.0)","(959.0, 690.0)","(938.0, 711.0)","(916.0, 690.0)"
40.0,2.0,14,"(2126.0, 651.0)","(2150.0, 659.0)","(2144.0, 691.0)","(2119.0, 683.0)"
40.0,2.0,16,"(983.0, 500.0)","(969.0, 487.0)","(989.0, 467.0)","(1003.0, 480.0)"
40.0,2.0,15,"(1499.0, 216.0)","(1502.0, 179.0)","(1538.0, 185.0)","(1535.0, 221.0)"
40.0,2.0,17,"(375.0, 722.0)","(354.0, 723.0)","(353.0, 696.0)","(375.0, 694.0)"
40.0,2.0,20,"(1532.0, 468.0)","(1507.0, 469.0)","(1515.0, 448.0)","(1539.0, 446.0)"
80.0,3.0,13,"(1513.0, 944.0)","(1526.0, 916.0)","(1562.0, 926.0)","(1548.0, 954.0)"
80.0,3.0,11,"(1913.0, 879.0)","(1912.0, 843.0)","(1943.0, 839.0)","(1945.0, 875.0)"
80.0,3.0,14,"(2125.0, 651.0)","(2150.0, 659.0)","(2144.0, 691.0)","(2119.0, 684.0)"
80.0,3.0,16,"(983.0, 500.0)","(969.0, 487.0)","(989.0, 467.0)","(1003.0, 480.0)"
80.0,3.0,20,"(1532.0, 468.0)","(1508.0, 469.0)","(1515.0, 448.0)","(1540.0, 446.0)"
80.0,3.0,15,"(1498.0, 217.0)","(1502.0, 180.0)","(1537.0, 186.0)","(1534.0, 222.0)"
80.0,3.0,17,"(375.0, 722.0)","(354.0, 723.0)","(353.0, 696.0)","(375.0, 694.0)"
80.0,3.0,18,"(936.0, 670.0)","(958.0, 690.0)","(938.0, 710.0)","(915.0, 690.0)"
160.0,4.0,13,"(1513.0, 944.0)","(1526.0, 916.0)","(1562.0, 926.0)","(1548.0, 954.0)"
160.0,4.0,11,"(1913.0, 879.0)","(1912.0, 843.0)","(1943.0, 839.0)","(1945.0, 875.0)"
160.0,4.0,18,"(936.0, 670.0)","(958.0, 691.0)","(937.0, 711.0)","(915.0, 690.0)"
160.0,4.0,14,"(2125.0, 651.0)","(2150.0, 659.0)","(2144.0, 691.0)","(2119.0, 684.0)"
160.0,4.0,16,"(983.0, 500.0)","(969.0, 486.0)","(989.0, 467.0)","(1003.0, 480.0)"
160.0,4.0,20,"(1532.0, 468.0)","(1508.0, 469.0)","(1515.0, 448.0)","(1540.0, 446.0)"
160.0,4.0,17,"(375.0, 722.0)","(354.0, 723.0)","(353.0, 696.0)","(375.0, 694.0)"
160.0,4.0,15,"(1498.0, 217.0)","(1502.0, 180.0)","(1537.0, 186.0)","(1534.0, 222.0)"
200.0,5.0,13,"(1513.0, 944.0)","(1526.0, 916.0)","(1562.0, 925.0)","(1548.0, 954.0)"
200.0,5.0,11,"(1913.0, 879.0)","(1912.0, 843.0)","(1943.0, 839.0)","(1945.0, 875.0)"
200.0,5.0,18,"(936.0, 670.0)","(958.0, 691.0)","(937.0, 711.0)","(915.0, 690.0)"
200.0,5.0,14,"(2126.0, 651.0)","(2150.0, 659.0)","(2144.0, 691.0)","(2118.0, 683.0)"
200.0,5.0,16,"(983.0, 500.0)","(969.0, 487.0)","(989.0, 467.0)","(1003.0, 480.0)"
200.0,5.0,20,"(1532.0, 468.0)","(1508.0, 470.0)","(1515.0, 448.0)","(1540.0, 446.0)"
200.0,5.0,15,"(1498.0, 216.0)","(1502.0, 180.0)","(1537.0, 186.0)","(1534.0, 222.0)"
200.0,5.0,17,"(375.0, 722.0)","(354.0, 723.0)","(354.0, 695.0)","(375.0, 695.0)"
241.0,6.0,13,"(1513.0, 944.0)","(1527.0, 915.0)","(1562.0, 925.0)","(1548.0, 954.0)"
241.0,6.0,11,"(1913.0, 879.0)","(1912.0, 843.0)","(1943.0, 840.0)","(1945.0, 875.0)"
241.0,6.0,18,"(936.0, 670.0)","(958.0, 690.0)","(937.0, 711.0)","(916.0, 690.0)"
241.0,6.0,14,"(2126.0, 651.0)","(2150.0, 659.0)","(2144.0, 691.0)","(2118.0, 683.0)"
241.0,6.0,16,"(983.0, 500.0)","(969.0, 486.0)","(988.0, 466.0)","(1002.0, 480.0)"
241.0,6.0,20,"(1532.0, 468.0)","(1508.0, 470.0)","(1515.0, 448.0)","(1540.0, 446.0)"
241.0,6.0,15,"(1498.0, 216.0)","(1502.0, 179.0)","(1538.0, 186.0)","(1534.0, 221.0)"
241.0,6.0,17,"(375.0, 722.0)","(354.0, 723.0)","(354.0, 695.0)","(375.0, 695.0)"
280.0,7.0,13,"(1513.0, 944.0)","(1527.0, 915.0)","(1562.0, 925.0)","(1548.0, 954.0)"
280.0,7.0,11,"(1913.0, 879.0)","(1911.0, 844.0)","(1943.0, 840.0)","(1945.0, 875.0)"
280.0,7.0,18,"(936.0, 670.0)","(958.0, 690.0)","(937.0, 710.0)","(916.0, 690.0)"
280.0,7.0,14,"(2125.0, 652.0)","(2150.0, 660.0)","(2143.0, 692.0)","(2118.0, 683.0)"
280.0,7.0,16,"(983.0, 500.0)","(969.0, 486.0)","(988.0, 466.0)","(1002.0, 480.0)"
280.0,7.0,20,"(1532.0, 468.0)","(1508.0, 470.0)","(1515.0, 448.0)","(1540.0, 446.0)"
280.0,7.0,15,"(1499.0, 216.0)","(1503.0, 179.0)","(1538.0, 185.0)","(1534.0, 221.0)"
280.0,7.0,17,"(375.0, 722.0)","(353.0, 723.0)","(354.0, 695.0)","(375.0, 695.0)"
360.0,8.0,13,"(1513.0, 944.0)","(1527.0, 915.0)","(1562.0, 925.0)","(1548.0, 954.0)"
360.0,8.0,11,"(1913.0, 879.0)","(1911.0, 844.0)","(1943.0, 840.0)","(1945.0, 875.0)"
360.0,8.0,18,"(936.0, 670.0)","(958.0, 690.0)","(937.0, 710.0)","(916.0, 690.0)"
360.0,8.0,14,"(2125.0, 652.0)","(2150.0, 660.0)","(2143.0, 692.0)","(2118.0, 683.0)"
360.0,8.0,16,"(983.0, 500.0)","(969.0, 486.0)","(988.0, 466.0)","(1002.0, 480.0)"
360.0,8.0,20,"(1532.0, 468.0)","(1508.0, 470.0)","(1515.0, 448.0)","(1540.0, 446.0)"
360.0,8.0,15,"(1499.0, 216.0)","(1503.0, 179.0)","(1538.0, 185.0)","(1535.0, 221.0)"
360.0,8.0,17,"(375.0, 722.0)","(353.0, 723.0)","(354.0, 695.0)","(375.0, 695.0)"
400.0,9.0,13,"(1513.0, 944.0)","(1527.0, 915.0)","(1561.0, 925.0)","(1548.0, 954.0)"
400.0,9.0,11,"(1913.0, 879.0)","(1911.0, 844.0)","(1942.0, 839.0)","(1945.0, 875.0)"
400.0,9.0,18,"(936.0, 670.0)","(958.0, 690.0)","(937.0, 710.0)","(916.0, 690.0)"
400.0,9.0,14,"(2125.0, 652.0)","(2150.0, 660.0)","(2143.0, 692.0)","(2118.0, 683.0)"
400.0,9.0,16,"(983.0, 500.0)","(969.0, 486.0)","(988.0, 466.0)","(1002.0, 480.0)"
400.0,9.0,20,"(1532.0, 468.0)","(1508.0, 470.0)","(1515.0, 448.0)","(1540.0, 446.0)"
400.0,9.0,15,"(1499.0, 216.0)","(1503.0, 179.0)","(1539.0, 185.0)","(1535.0, 221.0)"
400.0,9.0,17,"(375.0, 722.0)","(353.0, 723.0)","(354.0, 695.0)","(375.0, 695.0)"
440.0,10.0,13,"(1513.0, 944.0)","(1526.0, 915.0)","(1562.0, 925.0)","(1548.0, 954.0)"
440.0,10.0,11,"(1913.0, 879.0)","(1911.0, 844.0)","(1942.0, 839.0)","(1945.0, 875.0)"
440.0,10.0,18,"(936.0, 670.0)","(958.0, 690.0)","(937.0, 710.0)","(916.0, 690.0)"
440.0,10.0,14,"(2125.0, 652.0)","(2150.0, 660.0)","(2143.0, 692.0)","(2118.0, 684.0)"
440.0,10.0,16,"(983.0, 500.0)","(969.0, 486.0)","(988.0, 466.0)","(1002.0, 480.0)"
440.0,10.0,20,"(1532.0, 468.0)","(1508.0, 470.0)","(1515.0, 448.0)","(1541.0, 446.0)"
440.0,10.0,15,"(1500.0, 215.0)","(1503.0, 179.0)","(1539.0, 185.0)","(1535.0, 221.0)"
440.0,10.0,17,"(375.0, 722.0)","(353.0, 723.0)","(354.0, 695.0)","(375.0, 695.0)"
481.0,11.0,13,"(1513.0, 944.0)","(1526.0, 915.0)","(1562.0, 925.0)","(1548.0, 954.0)"
481.0,11.0,11,"(1914.0, 880.0)","(1911.0, 845.0)","(1943.0, 840.0)","(1945.0, 876.0)"
481.0,11.0,18,"(936.0, 670.0)","(958.0, 690.0)","(937.0, 710.0)","(916.0, 690.0)"
481.0,11.0,14,"(2126.0, 652.0)","(2150.0, 660.0)","(2144.0, 692.0)","(2119.0, 684.0)"
481.0,11.0,16,"(983.0, 500.0)","(969.0, 486.0)","(988.0, 466.0)","(1002.0, 480.0)"
481.0,11.0,20,"(1533.0, 468.0)","(1508.0, 470.0)","(1516.0, 448.0)","(1541.0, 446.0)"
481.0,11.0,15,"(1500.0, 215.0)","(1503.0, 179.0)","(1539.0, 185.0)","(1535.0, 221.0)"
481.0,11.0,17,"(374.0, 723.0)","(353.0, 723.0)","(353.0, 696.0)","(375.0, 696.0)"
559.0,12.0,13,"(1513.0, 944.0)","(1526.0, 915.0)","(1562.0, 925.0)","(1548.0, 954.0)"
559.0,12.0,11,"(1913.0, 880.0)","(1911.0, 845.0)","(1943.0, 841.0)","(1945.0, 876.0)"
559.0,12.0,18,"(936.0, 670.0)","(958.0, 690.0)","(938.0, 710.0)","(916.0, 690.0)"
559.0,12.0,16,"(983.0, 500.0)","(969.0, 486.0)","(988.0, 466.0)","(1002.0, 480.0)"
559.0,12.0,20,"(1533.0, 468.0)","(1508.0, 470.0)","(1516.0, 448.0)","(1541.0, 446.0)"
559.0,12.0,15,"(1500.0, 215.0)","(1503.0, 179.0)","(1539.0, 185.0)","(1535.0, 221.0)"
559.0,12.0,17,"(375.0, 723.0)","(353.0, 723.0)","(353.0, 696.0)","(374.0, 695.0)"
559.0,12.0,14,"(2126.0, 652.0)","(2150.0, 660.0)","(2144.0, 692.0)","(2119.0, 684.0)"
600.0,13.0,13,"(1513.0, 944.0)","(1526.0, 915.0)","(1562.0, 925.0)","(1548.0, 954.0)"
600.0,13.0,11,"(1913.0, 880.0)","(1911.0, 845.0)","(1943.0, 841.0)","(1945.0, 876.0)"
600.0,13.0,18,"(936.0, 670.0)","(958.0, 690.0)","(937.0, 711.0)","(916.0, 690.0)"
600.0,13.0,14,"(2126.0, 652.0)","(2151.0, 658.0)","(2144.0, 692.0)","(2119.0, 684.0)"
600.0,13.0,16,"(983.0, 500.0)","(969.0, 486.0)","(988.0, 466.0)","(1002.0, 480.0)"
600.0,13.0,20,"(1533.0, 468.0)","(1508.0, 470.0)","(1516.0, 449.0)","(1541.0, 446.0)"
600.0,13.0,15,"(1500.0, 215.0)","(1503.0, 179.0)","(1539.0, 185.0)","(1535.0, 221.0)"
600.0,13.0,17,"(375.0, 722.0)","(353.0, 723.0)","(352.0, 696.0)","(374.0, 695.0)"
640.0,14.0,13,"(1513.0, 944.0)","(1526.0, 915.0)","(1562.0, 925.0)","(1548.0, 954.0)"
640.0,14.0,11,"(1913.0, 880.0)","(1911.0, 845.0)","(1943.0, 841.0)","(1945.0, 876.0)"
640.0,14.0,18,"(936.0, 671.0)","(957.0, 691.0)","(937.0, 711.0)","(915.0, 690.0)"
640.0,14.0,14,"(2126.0, 653.0)","(2150.0, 660.0)","(2144.0, 693.0)","(2119.0, 685.0)"
640.0,14.0,16,"(984.0, 500.0)","(969.0, 486.0)","(988.0, 466.0)","(1003.0, 479.0)"
640.0,14.0,20,"(1534.0, 468.0)","(1508.0, 470.0)","(1516.0, 449.0)","(1541.0, 447.0)"
640.0,14.0,15,"(1500.0, 215.0)","(1503.0, 179.0)","(1539.0, 185.0)","(1535.0, 221.0)"
640.0,14.0,17,"(375.0, 722.0)","(353.0, 723.0)","(352.0, 696.0)","(374.0, 695.0)"
680.0,15.0,13,"(1514.0, 944.0)","(1526.0, 915.0)","(1562.0, 925.0)","(1548.0, 954.0)"
680.0,15.0,11,"(1913.0, 880.0)","(1911.0, 845.0)","(1943.0, 841.0)","(1945.0, 876.0)"
680.0,15.0,18,"(937.0, 672.0)","(957.0, 694.0)","(935.0, 713.0)","(915.0, 691.0)"
680.0,15.0,14,"(2126.0, 653.0)","(2151.0, 661.0)","(2144.0, 693.0)","(2119.0, 685.0)"
680.0,15.0,16,"(983.0, 500.0)","(969.0, 486.0)","(988.0, 465.0)","(1003.0, 479.0)"
680.0,15.0,20,"(1534.0, 468.0)","(1509.0, 471.0)","(1516.0, 449.0)","(1541.0, 447.0)"
680.0,15.0,15,"(1500.0, 215.0)","(1503.0, 179.0)","(1539.0, 185.0)","(1535.0, 221.0)"
680.0,15.0,17,"(374.0, 724.0)","(352.0, 724.0)","(352.0, 697.0)","(374.0, 696.0)"
759.0,16.0,13,"(1514.0, 944.0)","(1526.0, 915.0)","(1562.0, 925.0)","(1548.0, 954.0)"
759.0,16.0,11,"(1913.0, 880.0)","(1911.0, 845.0)","(1943.0, 841.0)","(1945.0, 876.0)"
759.0,16.0,18,"(936.0, 672.0)","(957.0, 694.0)","(936.0, 714.0)","(915.0, 692.0)"
759.0,16.0,14,"(2126.0, 653.0)","(2151.0, 661.0)","(2144.0, 693.0)","(2119.0, 685.0)"
759.0,16.0,16,"(983.0, 499.0)","(969.0, 486.0)","(988.0, 465.0)","(1002.0, 479.0)"
759.0,16.0,20,"(1533.0, 469.0)","(1509.0, 471.0)","(1516.0, 450.0)","(1541.0, 447.0)"
759.0,16.0,15,"(1500.0, 215.0)","(1503.0, 178.0)","(1539.0, 185.0)","(1535.0, 221.0)"
759.0,16.0,17,"(374.0, 724.0)","(352.0, 724.0)","(352.0, 697.0)","(373.0, 697.0)"
800.0,17.0,13,"(1514.0, 944.0)","(1526.0, 915.0)","(1562.0, 925.0)","(1548.0, 954.0)"
800.0,17.0,11,"(1914.0, 880.0)","(1911.0, 845.0)","(1943.0, 841.0)","(1945.0, 876.0)"
800.0,17.0,18,"(936.0, 673.0)","(958.0, 694.0)","(937.0, 715.0)","(915.0, 694.0)"
800.0,17.0,14,"(2127.0, 654.0)","(2151.0, 661.0)","(2144.0, 694.0)","(2119.0, 685.0)"
800.0,17.0,16,"(983.0, 499.0)","(969.0, 486.0)","(988.0, 465.0)","(1002.0, 478.0)"
800.0,17.0,20,"(1533.0, 469.0)","(1509.0, 471.0)","(1517.0, 449.0)","(1541.0, 448.0)"
800.0,17.0,15,"(1500.0, 215.0)","(1503.0, 178.0)","(1539.0, 185.0)","(1535.0, 221.0)"
800.0,17.0,17,"(374.0, 724.0)","(352.0, 725.0)","(351.0, 698.0)","(372.0, 696.0)"
840.0,18.0,13,"(1514.0, 944.0)","(1526.0, 915.0)","(1562.0, 925.0)","(1548.0, 953.0)"
840.0,18.0,11,"(1913.0, 880.0)","(1911.0, 845.0)","(1943.0, 840.0)","(1945.0, 876.0)"
840.0,18.0,18,"(936.0, 674.0)","(958.0, 695.0)","(937.0, 716.0)","(915.0, 695.0)"
840.0,18.0,14,"(2127.0, 653.0)","(2151.0, 661.0)","(2144.0, 693.0)","(2120.0, 685.0)"
840.0,18.0,16,"(983.0, 498.0)","(969.0, 485.0)","(988.0, 465.0)","(1003.0, 477.0)"
840.0,18.0,20,"(1533.0, 469.0)","(1509.0, 471.0)","(1517.0, 449.0)","(1541.0, 448.0)"
840.0,18.0,15,"(1500.0, 215.0)","(1503.0, 178.0)","(1539.0, 185.0)","(1535.0, 221.0)"
840.0,18.0,17,"(374.0, 724.0)","(352.0, 725.0)","(351.0, 698.0)","(372.0, 696.0)"
880.0,19.0,13,"(1513.0, 944.0)","(1526.0, 915.0)","(1561.0, 924.0)","(1548.0, 953.0)"
880.0,19.0,11,"(1913.0, 880.0)","(1911.0, 844.0)","(1942.0, 840.0)","(1944.0, 876.0)"
880.0,19.0,18,"(934.0, 676.0)","(957.0, 696.0)","(937.0, 718.0)","(914.0, 698.0)"
880.0,19.0,14,"(2127.0, 653.0)","(2151.0, 661.0)","(2144.0, 693.0)","(2120.0, 685.0)"
880.0,19.0,16,"(982.0, 497.0)","(969.0, 484.0)","(987.0, 465.0)","(1001.0, 477.0)"
880.0,19.0,20,"(1534.0, 469.0)","(1509.0, 471.0)","(1517.0, 450.0)","(1543.0, 447.0)"
880.0,19.0,17,"(374.0, 724.0)","(352.0, 724.0)","(352.0, 697.0)","(373.0, 697.0)"
880.0,19.0,15,"(1500.0, 215.0)","(1503.0, 179.0)","(1539.0, 185.0)","(1535.0, 221.0)"
959.0,20.0,13,"(1513.0, 944.0)","(1526.0, 915.0)","(1561.0, 924.0)","(1548.0, 953.0)"
959.0,20.0,11,"(1913.0, 880.0)","(1911.0, 844.0)","(1942.0, 840.0)","(1944.0, 876.0)"
959.0,20.0,18,"(933.0, 676.0)","(956.0, 695.0)","(936.0, 718.0)","(913.0, 698.0)"
959.0,20.0,14,"(2127.0, 654.0)","(2151.0, 662.0)","(2144.0, 693.0)","(2120.0, 685.0)"
959.0,20.0,16,"(982.0, 497.0)","(969.0, 484.0)","(987.0, 465.0)","(1001.0, 477.0)"
959.0,20.0,20,"(1533.0, 469.0)","(1509.0, 471.0)","(1517.0, 450.0)","(1543.0, 447.0)"
959.0,20.0,17,"(374.0, 724.0)","(353.0, 725.0)","(351.0, 698.0)","(373.0, 696.0)"
959.0,20.0,15,"(1500.0, 215.0)","(1503.0, 179.0)","(1539.0, 185.0)","(1535.0, 221.0)"
1000.0,21.0,13,"(1513.0, 944.0)","(1526.0, 915.0)","(1561.0, 924.0)","(1548.0, 953.0)"
1000.0,21.0,11,"(1913.0, 880.0)","(1911.0, 844.0)","(1942.0, 840.0)","(1944.0, 876.0)"
1000.0,21.0,18,"(932.0, 676.0)","(956.0, 695.0)","(936.0, 718.0)","(913.0, 698.0)"
1000.0,21.0,14,"(2127.0, 654.0)","(2151.0, 662.0)","(2144.0, 693.0)","(2120.0, 685.0)"
1000.0,21.0,16,"(982.0, 497.0)","(968.0, 485.0)","(987.0, 464.0)","(1001.0, 477.0)"
1000.0,21.0,20,"(1534.0, 469.0)","(1509.0, 471.0)","(1517.0, 450.0)","(1543.0, 447.0)"
1000.0,21.0,17,"(374.0, 724.0)","(352.0, 724.0)","(351.0, 698.0)","(373.0, 696.0)"
1000.0,21.0,15,"(1500.0, 215.0)","(1503.0, 179.0)","(1539.0, 185.0)","(1535.0, 221.0)"
1040.0,22.0,13,"(1513.0, 944.0)","(1526.0, 915.0)","(1561.0, 924.0)","(1548.0, 953.0)"
1040.0,22.0,11,"(1913.0, 880.0)","(1911.0, 844.0)","(1942.0, 840.0)","(1944.0, 876.0)"
1040.0,22.0,18,"(932.0, 675.0)","(955.0, 694.0)","(936.0, 717.0)","(913.0, 698.0)"
1040.0,22.0,14,"(2127.0, 654.0)","(2151.0, 662.0)","(2144.0, 693.0)","(2120.0, 685.0)"
1040.0,22.0,16,"(982.0, 497.0)","(968.0, 484.0)","(987.0, 464.0)","(1001.0, 476.0)"
1040.0,22.0,20,"(1534.0, 469.0)","(1509.0, 471.0)","(1517.0, 450.0)","(1542.0, 448.0)"
1040.0,22.0,17,"(374.0, 723.0)","(352.0, 724.0)","(351.0, 697.0)","(373.0, 696.0)"
