time_MS,frame,ID,top_left,top_right,bottom_right,bottom_left
0.0,1.0,20.0,"(652.0, 1019.0)","(649.0, 990.0)","(675.0, 991.0)","(678.0, 1020.0)"
0.0,1.0,17.0,"(989.0, 618.0)","(966.0, 638.0)","(946.0, 614.0)","(970.0, 594.0)"
0.0,1.0,13.0,"(453.0, 588.0)","(432.0, 576.0)","(443.0, 550.0)","(464.0, 561.0)"
40.0,2.0,20.0,"(651.0, 1019.0)","(648.0, 990.0)","(675.0, 991.0)","(677.0, 1020.0)"
40.0,2.0,17.0,"(989.0, 618.0)","(966.0, 638.0)","(946.0, 614.0)","(970.0, 594.0)"
40.0,2.0,13.0,"(453.0, 588.0)","(432.0, 577.0)","(442.0, 550.0)","(463.0, 561.0)"
119.0,3.0,20.0,"(651.0, 1018.0)","(649.0, 989.0)","(674.0, 990.0)","(676.0, 1020.0)"
119.0,3.0,17.0,"(989.0, 618.0)","(966.0, 638.0)","(946.0, 614.0)","(970.0, 594.0)"
119.0,3.0,13.0,"(453.0, 588.0)","(432.0, 576.0)","(442.0, 549.0)","(463.0, 561.0)"
160.0,4.0,20.0,"(651.0, 1018.0)","(648.0, 989.0)","(675.0, 991.0)","(677.0, 1019.0)"
160.0,4.0,17.0,"(989.0, 618.0)","(966.0, 638.0)","(946.0, 614.0)","(970.0, 594.0)"
160.0,4.0,13.0,"(453.0, 588.0)","(433.0, 577.0)","(443.0, 549.0)","(464.0, 560.0)"
200.0,5.0,20.0,"(652.0, 1018.0)","(649.0, 989.0)","(675.0, 991.0)","(677.0, 1019.0)"
200.0,5.0,17.0,"(989.0, 617.0)","(965.0, 637.0)","(945.0, 614.0)","(969.0, 593.0)"
200.0,5.0,13.0,"(454.0, 587.0)","(432.0, 576.0)","(444.0, 549.0)","(465.0, 560.0)"
240.0,6.0,20.0,"(651.0, 1018.0)","(649.0, 989.0)","(675.0, 991.0)","(677.0, 1019.0)"
240.0,6.0,17.0,"(989.0, 617.0)","(965.0, 637.0)","(945.0, 614.0)","(969.0, 593.0)"
240.0,6.0,13.0,"(455.0, 587.0)","(434.0, 576.0)","(445.0, 549.0)","(467.0, 557.0)"
319.0,7.0,20.0,"(651.0, 1018.0)","(649.0, 989.0)","(674.0, 990.0)","(677.0, 1019.0)"
319.0,7.0,17.0,"(989.0, 618.0)","(966.0, 638.0)","(946.0, 614.0)","(970.0, 594.0)"
319.0,7.0,13.0,"(456.0, 586.0)","(435.0, 576.0)","(446.0, 549.0)","(467.0, 559.0)"
360.0,8.0,20.0,"(651.0, 1018.0)","(649.0, 989.0)","(674.0, 990.0)","(677.0, 1019.0)"
360.0,8.0,17.0,"(990.0, 618.0)","(966.0, 638.0)","(946.0, 614.0)","(970.0, 594.0)"
360.0,8.0,13.0,"(457.0, 586.0)","(436.0, 576.0)","(446.0, 549.0)","(469.0, 559.0)"
400.0,9.0,20.0,"(651.0, 1018.0)","(649.0, 989.0)","(674.0, 990.0)","(677.0, 1019.0)"
400.0,9.0,17.0,"(990.0, 618.0)","(966.0, 638.0)","(946.0, 614.0)","(970.0, 594.0)"
400.0,9.0,13.0,"(459.0, 587.0)","(437.0, 577.0)","(448.0, 549.0)","(470.0, 560.0)"
440.0,10.0,20.0,"(651.0, 1018.0)","(649.0, 989.0)","(674.0, 990.0)","(677.0, 1019.0)"
440.0,10.0,17.0,"(990.0, 619.0)","(967.0, 639.0)","(946.0, 615.0)","(971.0, 595.0)"
440.0,10.0,13.0,"(461.0, 593.0)","(439.0, 584.0)","(448.0, 558.0)","(471.0, 566.0)"
519.0,11.0,20.0,"(651.0, 1018.0)","(648.0, 989.0)","(674.0, 990.0)","(677.0, 1019.0)"
519.0,11.0,17.0,"(990.0, 619.0)","(967.0, 639.0)","(946.0, 615.0)","(971.0, 595.0)"
519.0,11.0,13.0,"(463.0, 600.0)","(441.0, 590.0)","(451.0, 563.0)","(473.0, 573.0)"
560.0,12.0,20.0,"(651.0, 1018.0)","(648.0, 989.0)","(674.0, 990.0)","(677.0, 1019.0)"
560.0,12.0,17.0,"(990.0, 619.0)","(967.0, 640.0)","(946.0, 615.0)","(970.0, 595.0)"
560.0,12.0,13.0,"(465.0, 608.0)","(443.0, 598.0)","(452.0, 571.0)","(475.0, 581.0)"
600.0,13.0,17.0,"(990.0, 618.0)","(967.0, 639.0)","(946.0, 616.0)","(970.0, 595.0)"
600.0,13.0,20.0,"(650.0, 1019.0)","(648.0, 990.0)","(673.0, 991.0)","(676.0, 1020.0)"
600.0,13.0,13.0,"(466.0, 616.0)","(444.0, 606.0)","(453.0, 579.0)","(476.0, 588.0)"
640.0,14.0,17.0,"(990.0, 619.0)","(967.0, 640.0)","(946.0, 616.0)","(970.0, 596.0)"
640.0,14.0,20.0,"(651.0, 1019.0)","(649.0, 990.0)","(675.0, 991.0)","(678.0, 1020.0)"
640.0,14.0,13.0,"(469.0, 630.0)","(446.0, 620.0)","(455.0, 592.0)","(478.0, 601.0)"
719.0,15.0,20.0,"(652.0, 1020.0)","(650.0, 991.0)","(677.0, 992.0)","(679.0, 1021.0)"
719.0,15.0,17.0,"(991.0, 620.0)","(967.0, 640.0)","(947.0, 616.0)","(971.0, 596.0)"
719.0,15.0,13.0,"(470.0, 636.0)","(447.0, 627.0)","(456.0, 600.0)","(480.0, 610.0)"
760.0,16.0,20.0,"(653.0, 1020.0)","(651.0, 991.0)","(679.0, 992.0)","(680.0, 1022.0)"
760.0,16.0,17.0,"(991.0, 620.0)","(967.0, 640.0)","(947.0, 616.0)","(971.0, 596.0)"
760.0,16.0,13.0,"(472.0, 642.0)","(448.0, 632.0)","(457.0, 606.0)","(481.0, 614.0)"
800.0,17.0,20.0,"(653.0, 1020.0)","(651.0, 991.0)","(679.0, 993.0)","(680.0, 1022.0)"
800.0,17.0,17.0,"(991.0, 620.0)","(967.0, 640.0)","(947.0, 616.0)","(971.0, 596.0)"
