time_MS,frame,ID,top_left,top_right,bottom_right,bottom_left
0.0,1.0,1,"(304.0, 866.0)","(309.0, 841.0)","(334.0, 848.0)","(329.0, 873.0)"
0.0,1.0,5,"(260.0, 618.0)","(275.0, 635.0)","(256.0, 654.0)","(242.0, 635.0)"
0.0,1.0,9,"(762.0, 448.0)","(769.0, 474.0)","(741.0, 476.0)","(734.0, 450.0)"
0.0,1.0,4,"(1182.0, 401.0)","(1210.0, 390.0)","(1219.0, 415.0)","(1191.0, 427.0)"
0.0,1.0,2,"(997.0, 380.0)","(1028.0, 374.0)","(1034.0, 399.0)","(1005.0, 405.0)"
0.0,1.0,12,"(824.0, 355.0)","(831.0, 325.0)","(861.0, 331.0)","(854.0, 361.0)"
0.0,1.0,7,"(1415.0, 251.0)","(1407.0, 287.0)","(1373.0, 276.0)","(1381.0, 240.0)"
0.0,1.0,8,"(427.0, 675.0)","(404.0, 674.0)","(399.0, 648.0)","(423.0, 650.0)"
40.0,2.0,1,"(304.0, 866.0)","(309.0, 841.0)","(334.0, 848.0)","(328.0, 873.0)"
40.0,2.0,5,"(259.0, 618.0)","(274.0, 636.0)","(256.0, 655.0)","(241.0, 637.0)"
40.0,2.0,9,"(762.0, 448.0)","(769.0, 474.0)","(741.0, 476.0)","(734.0, 450.0)"
40.0,2.0,4,"(1179.0, 401.0)","(1207.0, 389.0)","(1216.0, 414.0)","(1188.0, 426.0)"
40.0,2.0,2,"(997.0, 380.0)","(1027.0, 373.0)","(1034.0, 399.0)","(1005.0, 405.0)"
40.0,2.0,12,"(825.0, 356.0)","(832.0, 325.0)","(861.0, 331.0)","(855.0, 361.0)"
40.0,2.0,7,"(1415.0, 251.0)","(1407.0, 287.0)","(1373.0, 276.0)","(1381.0, 240.0)"
40.0,2.0,8,"(427.0, 679.0)","(403.0, 678.0)","(398.0, 652.0)","(422.0, 654.0)"
120.0,3.0,1,"(304.0, 866.0)","(309.0, 841.0)","(334.0, 848.0)","(328.0, 873.0)"
120.0,3.0,5,"(259.0, 618.0)","(274.0, 636.0)","(256.0, 655.0)","(241.0, 637.0)"
120.0,3.0,9,"(762.0, 447.0)","(769.0, 474.0)","(741.0, 476.0)","(734.0, 450.0)"
120.0,3.0,4,"(1178.0, 400.0)","(1206.0, 388.0)","(1215.0, 413.0)","(1187.0, 425.0)"
120.0,3.0,2,"(996.0, 380.0)","(1026.0, 373.0)","(1033.0, 398.0)","(1005.0, 405.0)"
120.0,3.0,12,"(825.0, 356.0)","(832.0, 325.0)","(862.0, 331.0)","(855.0, 362.0)"
120.0,3.0,7,"(1415.0, 251.0)","(1407.0, 287.0)","(1373.0, 276.0)","(1381.0, 240.0)"
120.0,3.0,8,"(426.0, 681.0)","(403.0, 680.0)","(398.0, 654.0)","(422.0, 656.0)"
160.0,4.0,1,"(304.0, 866.0)","(309.0, 841.0)","(334.0, 848.0)","(328.0, 873.0)"
160.0,4.0,5,"(258.0, 618.0)","(274.0, 636.0)","(256.0, 655.0)","(241.0, 637.0)"
160.0,4.0,9,"(762.0, 447.0)","(769.0, 474.0)","(741.0, 476.0)","(734.0, 449.0)"
160.0,4.0,4,"(1177.0, 400.0)","(1205.0, 388.0)","(1214.0, 412.0)","(1186.0, 425.0)"
160.0,4.0,2,"(995.0, 380.0)","(1025.0, 372.0)","(1033.0, 397.0)","(1003.0, 404.0)"
160.0,4.0,12,"(825.0, 356.0)","(832.0, 325.0)","(862.0, 331.0)","(855.0, 362.0)"
160.0,4.0,7,"(1415.0, 251.0)","(1407.0, 287.0)","(1373.0, 276.0)","(1381.0, 240.0)"
160.0,4.0,8,"(426.0, 682.0)","(403.0, 681.0)","(397.0, 656.0)","(421.0, 657.0)"
200.0,5.0,1,"(304.0, 866.0)","(309.0, 841.0)","(334.0, 848.0)","(328.0, 873.0)"
200.0,5.0,8,"(426.0, 683.0)","(402.0, 682.0)","(397.0, 657.0)","(421.0, 658.0)"
200.0,5.0,5,"(258.0, 620.0)","(273.0, 637.0)","(255.0, 656.0)","(240.0, 638.0)"
200.0,5.0,9,"(762.0, 447.0)","(769.0, 474.0)","(741.0, 476.0)","(734.0, 449.0)"
200.0,5.0,4,"(1176.0, 399.0)","(1204.0, 387.0)","(1213.0, 412.0)","(1185.0, 424.0)"
200.0,5.0,2,"(995.0, 380.0)","(1025.0, 372.0)","(1033.0, 397.0)","(1003.0, 404.0)"
200.0,5.0,12,"(826.0, 356.0)","(832.0, 325.0)","(862.0, 331.0)","(856.0, 362.0)"
200.0,5.0,7,"(1415.0, 251.0)","(1407.0, 287.0)","(1373.0, 276.0)","(1381.0, 240.0)"
240.0,6.0,1,"(304.0, 866.0)","(309.0, 841.0)","(334.0, 848.0)","(328.0, 873.0)"
240.0,6.0,5,"(259.0, 619.0)","(273.0, 637.0)","(255.0, 655.0)","(241.0, 637.0)"
240.0,6.0,9,"(762.0, 447.0)","(769.0, 473.0)","(741.0, 476.0)","(734.0, 449.0)"
240.0,6.0,4,"(1174.0, 398.0)","(1202.0, 386.0)","(1212.0, 410.0)","(1184.0, 423.0)"
240.0,6.0,2,"(995.0, 379.0)","(1024.0, 371.0)","(1033.0, 396.0)","(1003.0, 404.0)"
