time_MS,frame,ID,top_left,top_right,bottom_right,bottom_left
0.0,1.0,16,"(809.0, 906.0)","(802.0, 933.0)","(777.0, 927.0)","(784.0, 899.0)"
0.0,1.0,13,"(1532.0, 925.0)","(1539.0, 891.0)","(1574.0, 891.0)","(1566.0, 924.0)"
0.0,1.0,11,"(953.0, 887.0)","(924.0, 885.0)","(924.0, 861.0)","(954.0, 864.0)"
0.0,1.0,17,"(476.0, 699.0)","(456.0, 681.0)","(470.0, 662.0)","(491.0, 681.0)"
0.0,1.0,14,"(1106.0, 514.0)","(1118.0, 543.0)","(1089.0, 555.0)","(1078.0, 525.0)"
0.0,1.0,20,"(380.0, 637.0)","(365.0, 616.0)","(383.0, 601.0)","(399.0, 622.0)"
0.0,1.0,18,"(854.0, 362.0)","(846.0, 332.0)","(875.0, 324.0)","(883.0, 353.0)"
41.0,2.0,16,"(809.0, 906.0)","(802.0, 933.0)","(777.0, 927.0)","(784.0, 899.0)"
41.0,2.0,13,"(1532.0, 925.0)","(1539.0, 891.0)","(1574.0, 891.0)","(1566.0, 924.0)"
41.0,2.0,11,"(953.0, 887.0)","(924.0, 885.0)","(924.0, 861.0)","(954.0, 864.0)"
41.0,2.0,17,"(476.0, 699.0)","(456.0, 681.0)","(470.0, 662.0)","(491.0, 681.0)"
41.0,2.0,18,"(853.0, 362.0)","(846.0, 332.0)","(875.0, 324.0)","(883.0, 353.0)"
41.0,2.0,20,"(379.0, 635.0)","(363.0, 613.0)","(382.0, 599.0)","(397.0, 620.0)"
41.0,2.0,14,"(1107.0, 513.0)","(1118.0, 542.0)","(1090.0, 553.0)","(1079.0, 524.0)"
81.0,3.0,16,"(809.0, 906.0)","(802.0, 933.0)","(777.0, 927.0)","(784.0, 899.0)"
81.0,3.0,13,"(1532.0, 925.0)","(1539.0, 891.0)","(1574.0, 891.0)","(1566.0, 924.0)"
81.0,3.0,11,"(953.0, 887.0)","(924.0, 885.0)","(924.0, 861.0)","(954.0, 864.0)"
81.0,3.0,17,"(476.0, 699.0)","(456.0, 681.0)","(470.0, 662.0)","(491.0, 681.0)"
81.0,3.0,18,"(853.0, 362.0)","(846.0, 332.0)","(875.0, 324.0)","(882.0, 354.0)"
81.0,3.0,20,"(378.0, 633.0)","(362.0, 611.0)","(381.0, 597.0)","(396.0, 619.0)"
81.0,3.0,14,"(1108.0, 512.0)","(1119.0, 542.0)","(1091.0, 552.0)","(1080.0, 523.0)"
121.0,4.0,16,"(809.0, 906.0)","(802.0, 933.0)","(777.0, 927.0)","(784.0, 899.0)"
121.0,4.0,13,"(1532.0, 925.0)","(1539.0, 891.0)","(1574.0, 891.0)","(1566.0, 924.0)"
121.0,4.0,11,"(954.0, 888.0)","(924.0, 885.0)","(924.0, 862.0)","(954.0, 864.0)"
121.0,4.0,17,"(476.0, 699.0)","(456.0, 681.0)","(470.0, 662.0)","(491.0, 681.0)"
121.0,4.0,14,"(1110.0, 512.0)","(1120.0, 541.0)","(1091.0, 551.0)","(1081.0, 522.0)"
121.0,4.0,18,"(853.0, 363.0)","(845.0, 333.0)","(874.0, 325.0)","(882.0, 354.0)"
121.0,4.0,20,"(376.0, 630.0)","(360.0, 608.0)","(380.0, 594.0)","(395.0, 616.0)"
200.0,5.0,16,"(809.0, 906.0)","(802.0, 935.0)","(777.0, 927.0)","(785.0, 899.0)"
200.0,5.0,13,"(1532.0, 925.0)","(1539.0, 891.0)","(1574.0, 891.0)","(1566.0, 924.0)"
200.0,5.0,11,"(954.0, 888.0)","(924.0, 885.0)","(924.0, 862.0)","(954.0, 864.0)"
200.0,5.0,17,"(476.0, 699.0)","(456.0, 681.0)","(470.0, 662.0)","(491.0, 681.0)"
200.0,5.0,20,"(375.0, 628.0)","(359.0, 607.0)","(379.0, 592.0)","(395.0, 614.0)"
200.0,5.0,14,"(1110.0, 512.0)","(1120.0, 541.0)","(1091.0, 551.0)","(1081.0, 521.0)"
200.0,5.0,18,"(852.0, 363.0)","(845.0, 334.0)","(874.0, 325.0)","(882.0, 355.0)"
200.0,5.0,12,"(719.0, 941.0)","(714.0, 970.0)","(688.0, 965.0)","(693.0, 938.0)"
241.0,6.0,16,"(809.0, 906.0)","(802.0, 935.0)","(777.0, 927.0)","(785.0, 899.0)"
241.0,6.0,13,"(1532.0, 925.0)","(1539.0, 891.0)","(1574.0, 891.0)","(1566.0, 924.0)"
241.0,6.0,11,"(954.0, 888.0)","(924.0, 885.0)","(924.0, 862.0)","(954.0, 864.0)"
241.0,6.0,17,"(477.0, 699.0)","(456.0, 681.0)","(470.0, 662.0)","(491.0, 681.0)"
241.0,6.0,20,"(375.0, 627.0)","(359.0, 605.0)","(380.0, 591.0)","(395.0, 613.0)"
241.0,6.0,14,"(1110.0, 511.0)","(1120.0, 541.0)","(1091.0, 550.0)","(1081.0, 521.0)"
