time_MS,frame,ID,top_left,top_right,bottom_right,bottom_left
0.0,1.0,2,"(719.0, 1116.0)","(717.0, 1086.0)","(743.0, 1085.0)","(746.0, 1114.0)"
0.0,1.0,15,"(1207.0, 562.0)","(1225.0, 583.0)","(1202.0, 596.0)","(1184.0, 575.0)"
0.0,1.0,10,"(499.0, 979.0)","(481.0, 958.0)","(492.0, 945.0)","(509.0, 967.0)"
0.0,1.0,8,"(888.0, 878.0)","(859.0, 866.0)","(874.0, 837.0)","(901.0, 852.0)"
0.0,1.0,5,"(326.0, 842.0)","(312.0, 819.0)","(332.0, 804.0)","(347.0, 826.0)"
0.0,1.0,7,"(456.0, 833.0)","(438.0, 814.0)","(450.0, 796.0)","(469.0, 816.0)"
0.0,1.0,6,"(442.0, 659.0)","(444.0, 687.0)","(421.0, 687.0)","(420.0, 658.0)"
80.0,2.0,2,"(719.0, 1116.0)","(716.0, 1087.0)","(743.0, 1085.0)","(746.0, 1114.0)"
80.0,2.0,15,"(1207.0, 562.0)","(1225.0, 583.0)","(1202.0, 596.0)","(1184.0, 575.0)"
80.0,2.0,10,"(499.0, 979.0)","(481.0, 958.0)","(492.0, 945.0)","(509.0, 967.0)"
80.0,2.0,8,"(881.0, 883.0)","(856.0, 869.0)","(871.0, 841.0)","(899.0, 856.0)"
80.0,2.0,5,"(326.0, 842.0)","(312.0, 819.0)","(332.0, 804.0)","(347.0, 826.0)"
80.0,2.0,7,"(457.0, 833.0)","(437.0, 813.0)","(450.0, 796.0)","(469.0, 816.0)"
80.0,2.0,6,"(444.0, 659.0)","(445.0, 687.0)","(422.0, 687.0)","(422.0, 658.0)"
120.0,3.0,15,"(1207.0, 562.0)","(1225.0, 583.0)","(1202.0, 596.0)","(1184.0, 575.0)"
120.0,3.0,2,"(719.0, 1116.0)","(716.0, 1087.0)","(743.0, 1086.0)","(746.0, 1115.0)"
120.0,3.0,10,"(499.0, 979.0)","(481.0, 959.0)","(492.0, 945.0)","(509.0, 967.0)"
120.0,3.0,8,"(880.0, 886.0)","(853.0, 871.0)","(869.0, 844.0)","(896.0, 860.0)"
120.0,3.0,5,"(326.0, 842.0)","(312.0, 819.0)","(332.0, 804.0)","(347.0, 826.0)"
120.0,3.0,7,"(456.0, 833.0)","(437.0, 813.0)","(450.0, 796.0)","(469.0, 816.0)"
120.0,3.0,6,"(446.0, 659.0)","(447.0, 687.0)","(425.0, 687.0)","(424.0, 658.0)"
160.0,4.0,15,"(1206.0, 562.0)","(1225.0, 583.0)","(1203.0, 596.0)","(1183.0, 575.0)"
160.0,4.0,2,"(719.0, 1116.0)","(716.0, 1087.0)","(743.0, 1086.0)","(746.0, 1114.0)"
160.0,4.0,10,"(499.0, 979.0)","(481.0, 958.0)","(491.0, 944.0)","(509.0, 966.0)"
160.0,4.0,8,"(878.0, 887.0)","(851.0, 872.0)","(869.0, 845.0)","(895.0, 863.0)"
160.0,4.0,5,"(326.0, 842.0)","(312.0, 819.0)","(332.0, 804.0)","(347.0, 826.0)"
160.0,4.0,7,"(456.0, 833.0)","(437.0, 813.0)","(450.0, 796.0)","(469.0, 816.0)"
160.0,4.0,6,"(447.0, 659.0)","(449.0, 687.0)","(427.0, 687.0)","(425.0, 659.0)"
200.0,5.0,8,"(877.0, 891.0)","(850.0, 874.0)","(868.0, 849.0)","(894.0, 867.0)"
200.0,5.0,15,"(1206.0, 562.0)","(1224.0, 583.0)","(1203.0, 596.0)","(1184.0, 575.0)"
200.0,5.0,2,"(719.0, 1116.0)","(716.0, 1087.0)","(743.0, 1086.0)","(745.0, 1115.0)"
200.0,5.0,10,"(499.0, 979.0)","(481.0, 958.0)","(491.0, 944.0)","(509.0, 966.0)"
200.0,5.0,5,"(326.0, 842.0)","(312.0, 819.0)","(332.0, 804.0)","(347.0, 826.0)"
200.0,5.0,7,"(456.0, 833.0)","(437.0, 813.0)","(450.0, 796.0)","(469.0, 816.0)"
200.0,5.0,6,"(451.0, 658.0)","(453.0, 686.0)","(431.0, 686.0)","(429.0, 658.0)"
279.0,6.0,15,"(1205.0, 562.0)","(1224.0, 583.0)","(1202.0, 596.0)","(1183.0, 575.0)"
279.0,6.0,2,"(719.0, 1116.0)","(716.0, 1087.0)","(743.0, 1086.0)","(745.0, 1115.0)"
279.0,6.0,10,"(499.0, 980.0)","(481.0, 959.0)","(491.0, 946.0)","(509.0, 967.0)"
279.0,6.0,8,"(875.0, 892.0)","(849.0, 875.0)","(867.0, 850.0)","(893.0, 868.0)"
279.0,6.0,5,"(326.0, 842.0)","(312.0, 819.0)","(332.0, 804.0)","(347.0, 826.0)"
279.0,6.0,7,"(456.0, 833.0)","(437.0, 813.0)","(450.0, 796.0)","(469.0, 816.0)"
279.0,6.0,6,"(453.0, 657.0)","(454.0, 686.0)","(433.0, 686.0)","(431.0, 657.0)"
320.0,7.0,15,"(1205.0, 562.0)","(1224.0, 583.0)","(1202.0, 596.0)","(1183.0, 575.0)"
320.0,7.0,2,"(719.0, 1116.0)","(716.0, 1087.0)","(742.0, 1086.0)","(745.0, 1115.0)"
320.0,7.0,10,"(499.0, 979.0)","(480.0, 958.0)","(491.0, 945.0)","(509.0, 966.0)"
320.0,7.0,8,"(874.0, 892.0)","(848.0, 874.0)","(867.0, 850.0)","(892.0, 868.0)"
320.0,7.0,5,"(326.0, 842.0)","(312.0, 819.0)","(332.0, 804.0)","(347.0, 826.0)"
320.0,7.0,7,"(456.0, 833.0)","(437.0, 813.0)","(450.0, 796.0)","(469.0, 816.0)"
320.0,7.0,6,"(455.0, 657.0)","(457.0, 685.0)","(435.0, 686.0)","(432.0, 658.0)"
360.0,8.0,8,"(872.0, 891.0)","(846.0, 872.0)","(866.0, 849.0)","(890.0, 868.0)"
360.0,8.0,15,"(1205.0, 561.0)","(1224.0, 583.0)","(1202.0, 595.0)","(1183.0, 575.0)"
360.0,8.0,2,"(719.0, 1116.0)","(716.0, 1087.0)","(742.0, 1086.0)","(745.0, 1115.0)"
360.0,8.0,10,"(498.0, 979.0)","(481.0, 959.0)","(491.0, 944.0)","(509.0, 965.0)"
360.0,8.0,5,"(326.0, 842.0)","(312.0, 819.0)","(332.0, 804.0)","(347.0, 826.0)"
360.0,8.0,7,"(456.0, 833.0)","(437.0, 813.0)","(450.0, 796.0)","(469.0, 816.0)"
360.0,8.0,6,"(456.0, 656.0)","(459.0, 684.0)","(438.0, 686.0)","(434.0, 657.0)"
400.0,9.0,15,"(1206.0, 561.0)","(1225.0, 582.0)","(1203.0, 595.0)","(1184.0, 574.0)"
400.0,9.0,2,"(719.0, 1116.0)","(716.0, 1087.0)","(742.0, 1086.0)","(745.0, 1115.0)"
400.0,9.0,10,"(498.0, 979.0)","(481.0, 959.0)","(491.0, 944.0)","(509.0, 966.0)"
400.0,9.0,8,"(867.0, 885.0)","(842.0, 865.0)","(862.0, 843.0)","(886.0, 864.0)"
400.0,9.0,5,"(326.0, 842.0)","(312.0, 819.0)","(332.0, 804.0)","(347.0, 826.0)"
400.0,9.0,7,"(456.0, 833.0)","(437.0, 813.0)","(450.0, 796.0)","(469.0, 816.0)"
400.0,9.0,6,"(461.0, 656.0)","(463.0, 684.0)","(441.0, 685.0)","(439.0, 657.0)"
479.0,10.0,2,"(719.0, 1116.0)","(716.0, 1087.0)","(742.0, 1086.0)","(746.0, 1115.0)"
479.0,10.0,15,"(1207.0, 561.0)","(1225.0, 582.0)","(1203.0, 595.0)","(1184.0, 574.0)"
479.0,10.0,10,"(498.0, 979.0)","(481.0, 959.0)","(491.0, 944.0)","(509.0, 967.0)"
479.0,10.0,8,"(865.0, 882.0)","(841.0, 862.0)","(862.0, 840.0)","(885.0, 861.0)"
479.0,10.0,5,"(326.0, 842.0)","(312.0, 819.0)","(332.0, 804.0)","(347.0, 826.0)"
479.0,10.0,7,"(456.0, 833.0)","(437.0, 813.0)","(450.0, 796.0)","(469.0, 816.0)"
479.0,10.0,6,"(462.0, 656.0)","(465.0, 684.0)","(443.0, 685.0)","(441.0, 657.0)"
520.0,11.0,15,"(1206.0, 561.0)","(1225.0, 582.0)","(1202.0, 595.0)","(1184.0, 574.0)"
520.0,11.0,2,"(719.0, 1116.0)","(716.0, 1087.0)","(742.0, 1086.0)","(746.0, 1115.0)"
520.0,11.0,10,"(498.0, 979.0)","(480.0, 958.0)","(491.0, 944.0)","(508.0, 966.0)"
520.0,11.0,8,"(860.0, 881.0)","(839.0, 859.0)","(861.0, 838.0)","(883.0, 861.0)"
520.0,11.0,5,"(326.0, 842.0)","(312.0, 819.0)","(332.0, 804.0)","(347.0, 826.0)"
520.0,11.0,7,"(456.0, 833.0)","(437.0, 813.0)","(450.0, 796.0)","(469.0, 816.0)"
520.0,11.0,6,"(463.0, 655.0)","(466.0, 684.0)","(445.0, 685.0)","(442.0, 657.0)"
560.0,12.0,2,"(719.0, 1116.0)","(716.0, 1087.0)","(742.0, 1086.0)","(746.0, 1115.0)"
560.0,12.0,10,"(498.0, 979.0)","(480.0, 958.0)","(491.0, 944.0)","(508.0, 966.0)"
560.0,12.0,8,"(857.0, 879.0)","(837.0, 858.0)","(859.0, 837.0)","(881.0, 860.0)"
560.0,12.0,5,"(326.0, 842.0)","(312.0, 820.0)","(332.0, 804.0)","(347.0, 826.0)"
560.0,12.0,7,"(456.0, 833.0)","(438.0, 814.0)","(450.0, 796.0)","(469.0, 816.0)"
560.0,12.0,6,"(466.0, 655.0)","(468.0, 684.0)","(447.0, 685.0)","(444.0, 657.0)"
560.0,12.0,15,"(1206.0, 561.0)","(1224.0, 582.0)","(1202.0, 595.0)","(1184.0, 574.0)"
600.0,13.0,15,"(1207.0, 560.0)","(1226.0, 581.0)","(1204.0, 594.0)","(1185.0, 573.0)"
600.0,13.0,2,"(719.0, 1116.0)","(716.0, 1087.0)","(742.0, 1086.0)","(746.0, 1115.0)"
600.0,13.0,10,"(498.0, 978.0)","(480.0, 957.0)","(491.0, 944.0)","(508.0, 967.0)"
600.0,13.0,8,"(853.0, 877.0)","(833.0, 855.0)","(856.0, 835.0)","(877.0, 858.0)"
600.0,13.0,5,"(326.0, 842.0)","(312.0, 820.0)","(332.0, 804.0)","(346.0, 827.0)"
600.0,13.0,7,"(456.0, 833.0)","(438.0, 814.0)","(450.0, 796.0)","(469.0, 816.0)"
600.0,13.0,6,"(469.0, 655.0)","(472.0, 683.0)","(450.0, 685.0)","(446.0, 657.0)"
679.0,14.0,15,"(1207.0, 560.0)","(1226.0, 581.0)","(1204.0, 594.0)","(1185.0, 573.0)"
679.0,14.0,2,"(719.0, 1116.0)","(716.0, 1087.0)","(742.0, 1086.0)","(746.0, 1115.0)"
679.0,14.0,10,"(498.0, 978.0)","(480.0, 957.0)","(491.0, 944.0)","(508.0, 967.0)"
679.0,14.0,8,"(852.0, 876.0)","(831.0, 855.0)","(855.0, 834.0)","(876.0, 857.0)"
679.0,14.0,5,"(326.0, 842.0)","(312.0, 820.0)","(332.0, 804.0)","(346.0, 827.0)"
679.0,14.0,7,"(456.0, 833.0)","(438.0, 814.0)","(450.0, 796.0)","(469.0, 816.0)"
679.0,14.0,6,"(470.0, 655.0)","(473.0, 683.0)","(451.0, 685.0)","(448.0, 657.0)"
