time_MS,frame,ID,top_left,top_right,bottom_right,bottom_left
0.0,1.0,7,"(1333.0, 804.0)","(1336.0, 773.0)","(1365.0, 776.0)","(1363.0, 807.0)"
0.0,1.0,2,"(607.0, 932.0)","(602.0, 904.0)","(629.0, 899.0)","(634.0, 928.0)"
0.0,1.0,9,"(869.0, 800.0)","(839.0, 799.0)","(842.0, 769.0)","(872.0, 770.0)"
0.0,1.0,3,"(845.0, 634.0)","(869.0, 653.0)","(853.0, 679.0)","(829.0, 660.0)"
0.0,1.0,6,"(1605.0, 653.0)","(1603.0, 625.0)","(1627.0, 627.0)","(1630.0, 655.0)"
0.0,1.0,4,"(1227.0, 598.0)","(1243.0, 623.0)","(1222.0, 636.0)","(1205.0, 611.0)"
0.0,1.0,5,"(761.0, 525.0)","(769.0, 555.0)","(745.0, 564.0)","(737.0, 535.0)"
79.0,2.0,2,"(607.0, 932.0)","(602.0, 904.0)","(629.0, 899.0)","(635.0, 927.0)"
79.0,2.0,7,"(1333.0, 804.0)","(1336.0, 773.0)","(1365.0, 776.0)","(1363.0, 807.0)"
79.0,2.0,9,"(869.0, 800.0)","(840.0, 800.0)","(842.0, 769.0)","(872.0, 770.0)"
79.0,2.0,3,"(846.0, 635.0)","(870.0, 654.0)","(855.0, 680.0)","(830.0, 661.0)"
79.0,2.0,6,"(1605.0, 653.0)","(1603.0, 625.0)","(1627.0, 627.0)","(1630.0, 655.0)"
79.0,2.0,4,"(1226.0, 598.0)","(1243.0, 622.0)","(1222.0, 636.0)","(1204.0, 612.0)"
79.0,2.0,5,"(761.0, 525.0)","(769.0, 555.0)","(745.0, 564.0)","(737.0, 535.0)"
119.0,3.0,9,"(869.0, 800.0)","(841.0, 800.0)","(842.0, 769.0)","(872.0, 770.0)"
119.0,3.0,4,"(1226.0, 597.0)","(1243.0, 622.0)","(1222.0, 636.0)","(1204.0, 611.0)"
119.0,3.0,2,"(607.0, 932.0)","(602.0, 904.0)","(629.0, 899.0)","(634.0, 928.0)"
119.0,3.0,7,"(1333.0, 804.0)","(1336.0, 773.0)","(1365.0, 776.0)","(1363.0, 807.0)"
119.0,3.0,3,"(847.0, 637.0)","(872.0, 654.0)","(858.0, 680.0)","(832.0, 663.0)"
119.0,3.0,6,"(1605.0, 653.0)","(1603.0, 625.0)","(1627.0, 627.0)","(1630.0, 655.0)"
119.0,3.0,5,"(761.0, 525.0)","(769.0, 555.0)","(745.0, 564.0)","(737.0, 535.0)"
160.0,4.0,7,"(1333.0, 804.0)","(1336.0, 773.0)","(1365.0, 776.0)","(1363.0, 807.0)"
160.0,4.0,9,"(871.0, 799.0)","(841.0, 800.0)","(842.0, 769.0)","(873.0, 768.0)"
160.0,4.0,4,"(1226.0, 597.0)","(1243.0, 622.0)","(1222.0, 635.0)","(1205.0, 611.0)"
160.0,4.0,2,"(607.0, 932.0)","(602.0, 904.0)","(629.0, 899.0)","(635.0, 927.0)"
160.0,4.0,3,"(849.0, 638.0)","(875.0, 655.0)","(861.0, 681.0)","(835.0, 664.0)"
160.0,4.0,6,"(1605.0, 653.0)","(1603.0, 625.0)","(1627.0, 627.0)","(1630.0, 655.0)"
160.0,4.0,5,"(761.0, 525.0)","(769.0, 555.0)","(745.0, 564.0)","(737.0, 535.0)"
200.0,5.0,7,"(1333.0, 804.0)","(1336.0, 773.0)","(1366.0, 776.0)","(1363.0, 807.0)"
200.0,5.0,4,"(1226.0, 596.0)","(1243.0, 621.0)","(1221.0, 634.0)","(1204.0, 610.0)"
200.0,5.0,2,"(607.0, 932.0)","(602.0, 904.0)","(630.0, 899.0)","(635.0, 927.0)"
200.0,5.0,9,"(871.0, 799.0)","(841.0, 800.0)","(843.0, 769.0)","(873.0, 768.0)"
200.0,5.0,3,"(855.0, 641.0)","(880.0, 655.0)","(869.0, 683.0)","(842.0, 669.0)"
200.0,5.0,6,"(1605.0, 653.0)","(1603.0, 625.0)","(1627.0, 627.0)","(1630.0, 655.0)"
200.0,5.0,5,"(761.0, 525.0)","(769.0, 555.0)","(745.0, 564.0)","(737.0, 535.0)"
279.0,6.0,7,"(1334.0, 804.0)","(1336.0, 773.0)","(1366.0, 776.0)","(1363.0, 807.0)"
279.0,6.0,4,"(1226.0, 596.0)","(1243.0, 620.0)","(1221.0, 634.0)","(1204.0, 610.0)"
279.0,6.0,2,"(607.0, 932.0)","(602.0, 904.0)","(630.0, 899.0)","(635.0, 927.0)"
279.0,6.0,9,"(872.0, 799.0)","(841.0, 800.0)","(843.0, 769.0)","(873.0, 768.0)"
279.0,6.0,3,"(858.0, 643.0)","(884.0, 656.0)","(873.0, 685.0)","(846.0, 671.0)"
279.0,6.0,6,"(1605.0, 653.0)","(1603.0, 625.0)","(1627.0, 628.0)","(1630.0, 655.0)"
279.0,6.0,5,"(761.0, 525.0)","(769.0, 555.0)","(744.0, 564.0)","(737.0, 535.0)"
