time_MS,frame,ID,top_left,top_right,bottom_right,bottom_left
0.0,1.0,17,"(483.0, 978.0)","(475.0, 953.0)","(491.0, 946.0)","(499.0, 972.0)"
0.0,1.0,18,"(339.0, 910.0)","(357.0, 919.0)","(342.0, 937.0)","(325.0, 928.0)"
0.0,1.0,14,"(157.0, 928.0)","(161.0, 908.0)","(175.0, 922.0)","(172.0, 942.0)"
0.0,1.0,15,"(227.0, 866.0)","(219.0, 844.0)","(235.0, 848.0)","(243.0, 870.0)"
0.0,1.0,11,"(487.0, 671.0)","(475.0, 695.0)","(453.0, 682.0)","(464.0, 658.0)"
0.0,1.0,19,"(156.0, 673.0)","(165.0, 647.0)","(185.0, 656.0)","(176.0, 682.0)"
0.0,1.0,13,"(985.0, 567.0)","(956.0, 577.0)","(946.0, 550.0)","(975.0, 540.0)"
0.0,1.0,12,"(1281.0, 413.0)","(1293.0, 377.0)","(1328.0, 390.0)","(1316.0, 426.0)"
79.0,2.0,17,"(483.0, 978.0)","(475.0, 953.0)","(491.0, 946.0)","(499.0, 972.0)"
79.0,2.0,18,"(339.0, 910.0)","(357.0, 919.0)","(342.0, 937.0)","(325.0, 928.0)"
79.0,2.0,14,"(157.0, 928.0)","(161.0, 908.0)","(175.0, 922.0)","(172.0, 942.0)"
79.0,2.0,15,"(227.0, 866.0)","(219.0, 844.0)","(235.0, 848.0)","(243.0, 870.0)"
79.0,2.0,11,"(487.0, 670.0)","(476.0, 694.0)","(453.0, 681.0)","(465.0, 657.0)"
79.0,2.0,19,"(156.0, 673.0)","(165.0, 647.0)","(185.0, 656.0)","(176.0, 682.0)"
79.0,2.0,13,"(984.0, 567.0)","(955.0, 577.0)","(945.0, 550.0)","(974.0, 540.0)"
79.0,2.0,12,"(1281.0, 413.0)","(1293.0, 377.0)","(1328.0, 390.0)","(1316.0, 426.0)"
120.0,3.0,17,"(483.0, 978.0)","(475.0, 953.0)","(491.0, 946.0)","(499.0, 972.0)"
120.0,3.0,18,"(339.0, 910.0)","(357.0, 919.0)","(342.0, 937.0)","(325.0, 928.0)"
120.0,3.0,14,"(157.0, 928.0)","(161.0, 908.0)","(175.0, 922.0)","(172.0, 942.0)"
120.0,3.0,15,"(227.0, 866.0)","(219.0, 844.0)","(235.0, 848.0)","(243.0, 870.0)"
120.0,3.0,11,"(488.0, 671.0)","(476.0, 694.0)","(454.0, 681.0)","(465.0, 657.0)"
120.0,3.0,19,"(156.0, 673.0)","(165.0, 647.0)","(185.0, 656.0)","(176.0, 682.0)"
120.0,3.0,13,"(984.0, 569.0)","(955.0, 579.0)","(946.0, 551.0)","(975.0, 541.0)"
120.0,3.0,12,"(1281.0, 413.0)","(1293.0, 377.0)","(1328.0, 390.0)","(1316.0, 426.0)"
160.0,4.0,17,"(483.0, 978.0)","(475.0, 953.0)","(491.0, 946.0)","(499.0, 972.0)"
160.0,4.0,18,"(339.0, 910.0)","(357.0, 919.0)","(342.0, 937.0)","(325.0, 928.0)"
