1,1,1024.1,313.3,159.9000000000001,352.3,1,1,1.0
1,2,409.1,619.7,182.19999999999993,261.5,1,1,1.0
1,3,328.0,431.3,191.5,223.2,1,1,1.0
1,4,489.4,676.9,336.30000000000007,133.0,1,1,1.0
1,5,676.0,848.1,291.6,109.39999999999998,1,1,1.0
1,6,649.6,696.7,314.5,155.69999999999993,1,1,1.0
1,7,173.4,468.4,267.79999999999995,155.70000000000005,1,1,1.0
1,8,581.5,603.2,414.6,110.0,1,1,1.0
1,9,322.1,612.5,200.0,263.9,1,1,1.0
1,10,707.6,389.8,245.0,241.7,1,1,1.0
2,1,1012.3,313.3,170.79999999999995,356.8,1,1,1.0
2,2,405.3,639.6,190.8,258.0,1,1,1.0
2,3,342.3,429.4,182.2,208.80000000000007,1,1,1.0
2,4,502.6,685.7,277.19999999999993,126.69999999999993,1,1,1.0
2,5,671.4,846.6,282.6,110.89999999999998,1,1,1.0
2,6,647.8,689.5,316.30000000000007,161.10000000000002,1,1,1.0
2,7,159.6,468.4,281.0,158.80000000000007,1,1,1.0
2,8,577.0,591.1,390.5,138.60000000000002,1,1,1.0
2,9,340.16,559.3,321.54,163.20000000000005,1,1,1.0
2,10,701.2,411.2,243.89999999999998,237.00000000000006,1,1,1.0
3,1,1003.3,334.1,240.4000000000001,258.19999999999993,1,1,1.0
3,2,446.1,658.1,149.79999999999995,255.79999999999995,1,1,1.0
3,3,319.3,425.6,216.49999999999994,210.10000000000002,1,1,1.0
3,4,517.0,665.0,240.89999999999998,225.29999999999995,1,1,1.0
3,5,671.4,848.1,284.1,111.69999999999993,1,1,1.0
3,6,649.6,694.0,385.1,153.89999999999998,1,1,1.0
3,7,160.9,469.6,280.29999999999995,155.10000000000002,1,1,1.0
3,8,582.7,590.7,434.5,128.39999999999998,1,1,1.0
3,9,388.1,552.4,341.0,151.10000000000002,1,1,1.0
3,10,693.1,401.4,326.0,257.20000000000005,1,1,1.0
4,1,996.1,340.4,244.89999999999998,237.39999999999998,1,1,1.0
4,2,385.2,658.1,211.3,226.29999999999995,1,1,1.0
4,3,310.5,423.1,221.5,214.5,1,1,1.0
4,4,536.5,640.5,202.89999999999998,231.60000000000002,1,1,1.0
4,5,664.6,847.3,303.69999999999993,111.0,1,1,1.0
4,6,680.3,686.8,380.70000000000005,159.30000000000007,1,1,1.0
4,7,152.1,469.1,288.5,155.0,1,1,1.0
4,8,566.5,560.2,312.29999999999995,143.39999999999998,1,1,1.0
4,9,405.5,553.1,300.0,144.79999999999995,1,1,1.0
4,10,689.6,411.8,290.69999999999993,233.49999999999994,1,1,1.0
5,1,993.4,335.9,246.69999999999993,241.89999999999998,1,1,1.0
5,2,395.9,659.4,187.80000000000007,243.20000000000005,1,1,1.0
5,3,319.3,430.0,208.3,210.10000000000002,1,1,1.0
5,4,527.1,641.8,221.29999999999995,244.70000000000005,1,1,1.0
5,5,660.0,853.3,360.29999999999995,106.5,1,1,1.0
5,6,680.3,663.3,339.1,184.60000000000002,1,1,1.0
5,7,187.3,470.9,253.3,146.89999999999998,1,1,1.0
5,8,557.5,612.2,380.6,116.0,1,1,1.0
5,9,405.5,550.3,327.79999999999995,160.10000000000002,1,1,1.0
5,10,682.7,411.8,333.5,217.90000000000003,1,1,1.0
6,1,1030.5,317.8,168.9000000000001,262.7,1,1,1.0
6,2,397.2,647.8,163.90000000000003,247.9000000000001,1,1,1.0
6,3,301.7,434.4,227.8,209.5,1,1,1.0
6,4,507.6,712.1,235.79999999999995,151.79999999999995,1,1,1.0
6,5,663.8,852.5,373.10000000000014,106.5,1,1,1.0
6,6,687.5,685.9,354.5,160.20000000000005,1,1,1.0
6,7,204.3,469.6,240.09999999999997,152.60000000000002,1,1,1.0
6,8,571.8,614.5,369.30000000000007,106.20000000000005,1,1,1.0
6,9,417.3,553.1,327.8,174.69999999999993,1,1,1.0
6,10,676.3,419.3,329.5,198.2,1,1,1.0
7,1,1030.5,312.4,177.0,338.6,1,1,1.0
7,2,409.9,644.3,138.60000000000002,244.5,1,1,1.0
7,3,326.2,431.3,199.53000000000003,211.99999999999994,1,1,1.0
7,4,540.3,694.1,169.20000000000005,227.60000000000002,1,1,1.0
7,5,672.1,829.9,355.80000000000007,123.10000000000002,1,1,1.0
7,6,685.7,653.3,332.79999999999995,176.5,1,1,1.0
7,7,230.7,469.6,211.8,151.29999999999995,1,1,1.0
7,8,562.0,566.3,311.29999999999995,161.9000000000001,1,1,1.0
7,9,402.0,505.9,248.70000000000005,226.10000000000002,1,1,1.0
7,10,713.3,421.0,337.10000000000014,180.89999999999998,1,1,1.0
8,1,1035.0,316.9,173.4000000000001,310.6,1,1,1.0
8,2,337.5,654.3,236.0,219.4000000000001,1,1,1.0
8,3,346.9,427.5,178.83000000000004,209.5,1,1,1.0
