1,1,343.2,620.2,306.3,144.89999999999998,1,1,1.0
1,2,279.6,843.3,249.19999999999993,134.30000000000007,1,1,1.0
1,3,709.0,255.3,281.20000000000005,172.8,1,1,1.0
1,4,749.6,423.0,176.60000000000002,283.29999999999995,1,1,1.0
1,5,988.0,405.6,237.70000000000005,245.19999999999993,1,1,1.0
1,6,1336.4,97.8,335.1999999999998,225.7,1,1,1.0
1,7,1282.2,501.4,306.5999999999999,175.5,1,1,1.0
1,8,1820.4,535.4,300.0999999999999,175.70000000000005,1,1,1.0
1,9,2040.7,214.5,153.29999999999995,341.79999999999995,1,1,1.0
2,1,319.3,617.1,326.40000000000003,145.5,1,1,1.0
2,2,285.3,843.3,243.49999999999994,133.70000000000005,1,1,1.0
2,3,696.9,255.3,300.1,172.0,1,1,1.0
2,4,743.6,421.5,174.29999999999995,284.79999999999995,1,1,1.0
2,5,984.2,406.4,243.0,243.60000000000002,1,1,1.0
2,6,1338.7,97.8,334.39999999999986,225.7,1,1,1.0
2,7,1291.4,501.4,294.89999999999986,174.20000000000005,1,1,1.0
2,8,1819.0,531.6,300.8000000000002,173.5,1,1,1.0
2,9,2038.4,214.5,153.29999999999973,347.79999999999995,1,1,1.0
3,1,303.6,624.6,344.0,139.89999999999998,1,1,1.0
3,2,289.0,843.3,239.79999999999995,132.4000000000001,1,1,1.0
3,3,702.2,253.0,286.5,175.10000000000002,1,1,1.0
3,4,745.9,418.5,174.30000000000007,287.79999999999995,1,1,1.0
3,5,984.2,407.9,247.5,239.80000000000007,1,1,1.0
3,6,1350.0,85.7,319.29999999999995,239.3,1,1,1.0
3,7,1291.4,501.4,292.39999999999986,178.0,1,1,1.0
3,8,1816.7,531.6,301.60000000000014,175.39999999999998,1,1,1.0
3,9,2038.4,216.8,153.29999999999973,345.49999999999994,1,1,1.0
4,1,301.7,622.7,340.2,143.69999999999993,1,1,1.0
4,2,287.7,841.4,238.59999999999997,134.89999999999998,1,1,1.0
4,3,698.4,252.2,289.6,176.7,1,1,1.0
4,4,747.4,421.5,174.30000000000007,284.79999999999995,1,1,1.0
4,5,984.2,398.9,249.0,247.30000000000007,1,1,1.0
4,6,1350.0,85.7,317.79999999999995,240.10000000000002,1,1,1.0
4,7,1256.6,502.7,327.8000000000002,175.40000000000003,1,1,1.0
4,8,1815.2,530.8,301.60000000000014,172.0,1,1,1.0
4,9,2039.9,219.8,155.5999999999999,351.49999999999994,1,1,1.0
5,1,304.2,620.8,337.09999999999997,146.20000000000005,1,1,1.0
5,2,287.2,841.5,237.2,135.39999999999998,1,1,1.0
5,3,698.4,243.2,288.80000000000007,183.40000000000003,1,1,1.0
5,4,737.9,422.3,183.80000000000007,283.2,1,1,1.0
5,5,986.5,407.2,246.70000000000005,239.8,1,1,1.0
5,6,1350.0,85.7,321.5999999999999,237.8,1,1,1.0
5,7,1265.4,502.7,318.39999999999986,177.59999999999997,1,1,1.0
5,8,1814.0,530.8,289.1999999999998,166.0,1,1,1.0
5,9,2040.7,219.8,152.49999999999977,341.7,1,1,1.0
6,1,309.2,620.8,332.09999999999997,144.9000000000001,1,1,1.0
6,2,288.9,840.86,236.80000000000007,135.43999999999994,1,1,1.0
6,3,697.6,204.8,289.6,222.59999999999997,1,1,1.0
6,4,733.1,416.3,187.79999999999995,289.2,1,1,1.0
6,5,974.4,406.4,246.69999999999993,232.30000000000007,1,1,1.0
6,6,1350.0,94.7,318.5999999999999,229.60000000000002,1,1,1.0
6,7,1270.7,484.5,272.29999999999995,228.89999999999998,1,1,1.0
6,8,1852.9,527.0,269.0999999999999,159.29999999999995,1,1,1.0
6,9,2039.2,213.8,150.20000000000005,332.59999999999997,1,1,1.0
7,1,309.8,615.1,332.09999999999997,149.29999999999995,1,1,1.0
7,2,288.9,843.3,236.80000000000007,133.60000000000002,1,1,1.0
7,3,700.6,219.1,287.4,209.1,1,1,1.0
7,4,729.3,413.3,192.4000000000001,288.40000000000003,1,1,1.0
7,5,969.9,406.4,272.30000000000007,218.0,1,1,1.0
7,6,1350.8,94.7,315.5,230.40000000000003,1,1,1.0
7,7,1311.7,435.9,247.89999999999986,232.20000000000005,1,1,1.0
7,8,1867.2,518.0,255.60000000000014,159.29999999999995,1,1,1.0
7,9,2036.9,210.0,148.0,322.1,1,1,1.0
8,1,309.8,615.1,331.49999999999994,155.29999999999995,1,1,1.0
8,2,288.3,844.6,236.8,131.69999999999993,1,1,1.0
8,3,699.1,232.7,289.69999999999993,194.0,1,1,1.0
8,4,741.4,424.6,190.10000000000002,278.6,1,1,1.0
8,5,962.4,407.2,267.0000000000001,217.2,1,1,1.0
8,6,1353.1,87.9,313.20000000000005,237.20000000000002,1,1,1.0
8,7,1281.1,429.3,273.10000000000014,221.09999999999997,1,1,1.0
8,8,1858.2,528.7,261.60000000000014,153.0999999999999,1,1,1.0
8,9,2036.9,210.0,148.0,332.6,1,1,1.0
9,1,301.0,613.2,342.79999999999995,156.29999999999995,1,1,1.0
9,2,288.9,842.6,237.39999999999998,134.89999999999998,1,1,1.0
9,3,696.1,258.3,295.0,168.39999999999998,1,1,1.0
9,4,736.9,424.6,196.89999999999998,279.4,1,1,1.0
9,5,952.6,416.2,334.1,207.40000000000003,1,1,1.0
9,6,1353.1,87.9,312.4000000000001,237.99999999999997,1,1,1.0
9,7,1282.0,428.7,255.9000000000001,230.3,1,1,1.0
9,8,1862.7,528.57,257.10000000000014,158.5,1,1,1.0
